REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2022/07/01 12:35:00,10394.79,471.02,TRADE
NSW1,2022/07/01 12:40:00,10351.1,471.02,TRADE
NSW1,2022/07/01 12:45:00,10346.94,471.02,TRADE
NSW1,2022/07/01 12:50:00,10399.91,471.02,TRADE
NSW1,2022/07/01 12:55:00,10411.4,471.02,TRADE
NSW1,2022/07/01 13:00:00,10325.08,471.02,TRADE
NSW1,2022/07/01 13:05:00,10367.33,549.51,TRADE
NSW1,2022/07/01 13:10:00,10335.85,549.58,TRADE
NSW1,2022/07/01 13:15:00,10372.88,471.02,TRADE
NSW1,2022/07/01 13:20:00,10335.13,471.02,TRADE
NSW1,2022/07/01 13:25:00,10249.66,471.02,TRADE
NSW1,2022/07/01 13:30:00,10331.54,471.02,TRADE
NSW1,2022/07/01 13:35:00,10293.74,471.02,TRADE
NSW1,2022/07/01 13:40:00,10339.43,471.02,TRADE
NSW1,2022/07/01 13:45:00,10375.03,471.02,TRADE
NSW1,2022/07/01 13:50:00,10337.71,471.02,TRADE
NSW1,2022/07/01 13:55:00,10323.28,471.02,TRADE
NSW1,2022/07/01 14:00:00,10368.69,512.98,TRADE
NSW1,2022/07/01 14:05:00,10338.48,471.02,TRADE
NSW1,2022/07/01 14:10:00,10395.36,471.02,TRADE
NSW1,2022/07/01 14:15:00,10365.68,471.02,TRADE
NSW1,2022/07/01 14:20:00,10367.09,471.02,TRADE
NSW1,2022/07/01 14:25:00,10385.15,384.34,TRADE
NSW1,2022/07/01 14:30:00,10390.78,380.91,TRADE
NSW1,2022/07/01 14:35:00,10357.11,380.91,TRADE
NSW1,2022/07/01 14:40:00,10370.06,429.27,TRADE
NSW1,2022/07/01 14:45:00,10340.05,471.02,TRADE
NSW1,2022/07/01 14:50:00,10413.95,471.02,TRADE
NSW1,2022/07/01 14:55:00,10435.53,428.97,TRADE
NSW1,2022/07/01 15:00:00,10427.04,380.91,TRADE
NSW1,2022/07/01 15:05:00,10479.38,471.02,TRADE
NSW1,2022/07/01 15:10:00,10551.68,471.02,TRADE
NSW1,2022/07/01 15:15:00,10473.57,385.54,TRADE
NSW1,2022/07/01 15:20:00,10501.74,380.91,TRADE
NSW1,2022/07/01 15:25:00,10496.99,382.93,TRADE
NSW1,2022/07/01 15:30:00,10579.81,380.91,TRADE
NSW1,2022/07/01 15:35:00,10582.28,392.91,TRADE
NSW1,2022/07/01 15:40:00,10677.32,471.02,TRADE
NSW1,2022/07/01 15:45:00,10734.96,536.43,TRADE
NSW1,2022/07/01 15:50:00,10777.31,657.74,TRADE
NSW1,2022/07/01 15:55:00,10834.4,657.74,TRADE
NSW1,2022/07/01 16:00:00,10825.31,657.74,TRADE
NSW1,2022/07/01 16:05:00,10918.99,657.74,TRADE
NSW1,2022/07/01 16:10:00,10976.6,657.74,TRADE
NSW1,2022/07/01 16:15:00,10962.42,430.90,TRADE
NSW1,2022/07/01 16:20:00,11038.4,411.38,TRADE
NSW1,2022/07/01 16:25:00,11210.61,610.02,TRADE
NSW1,2022/07/01 16:30:00,11256.82,517.71,TRADE
NSW1,2022/07/01 16:35:00,11293.73,444.16,TRADE
NSW1,2022/07/01 16:40:00,11321.41,450.10,TRADE
NSW1,2022/07/01 16:45:00,11409.28,432.70,TRADE
NSW1,2022/07/01 16:50:00,11461.07,450,TRADE
NSW1,2022/07/01 16:55:00,11476.39,434.97,TRADE
NSW1,2022/07/01 17:00:00,11479.48,536.67,TRADE
NSW1,2022/07/01 17:05:00,11485.29,422.78,TRADE
NSW1,2022/07/01 17:10:00,11619.03,489.57,TRADE
NSW1,2022/07/01 17:15:00,11736.26,657.74,TRADE
NSW1,2022/07/01 17:20:00,11675.3,609,TRADE
NSW1,2022/07/01 17:25:00,11388.89,351.67,TRADE
NSW1,2022/07/01 17:30:00,11496.22,448.27,TRADE
NSW1,2022/07/01 17:35:00,11446.06,450.42,TRADE
NSW1,2022/07/01 17:40:00,11507.88,447.99,TRADE
NSW1,2022/07/01 17:45:00,11492.99,450.73,TRADE
NSW1,2022/07/01 17:50:00,11474.98,453.23,TRADE
NSW1,2022/07/01 17:55:00,11468.99,447.82,TRADE
NSW1,2022/07/01 18:00:00,11465.06,429.82,TRADE
NSW1,2022/07/01 18:05:00,11321.4,348.02,TRADE
NSW1,2022/07/01 18:10:00,11368.19,372,TRADE
NSW1,2022/07/01 18:15:00,11393.85,368.75,TRADE
NSW1,2022/07/01 18:20:00,11286.11,372,TRADE
NSW1,2022/07/01 18:25:00,11296.83,380.91,TRADE
NSW1,2022/07/01 18:30:00,11269.01,372,TRADE
NSW1,2022/07/01 18:35:00,11330.34,418.05,TRADE
NSW1,2022/07/01 18:40:00,11306.28,380.90,TRADE
NSW1,2022/07/01 18:45:00,11190.89,372,TRADE
NSW1,2022/07/01 18:50:00,11101.44,372,TRADE
NSW1,2022/07/01 18:55:00,11122.47,380.90,TRADE
NSW1,2022/07/01 19:00:00,11057.68,372,TRADE
NSW1,2022/07/01 19:05:00,11000.54,418,TRADE
NSW1,2022/07/01 19:10:00,10945.77,372,TRADE
NSW1,2022/07/01 19:15:00,10926.25,325.67,TRADE
NSW1,2022/07/01 19:20:00,10756.62,284.76,TRADE
NSW1,2022/07/01 19:25:00,10729.65,310.88,TRADE
NSW1,2022/07/01 19:30:00,10714.01,310.88,TRADE
NSW1,2022/07/01 19:35:00,10764.35,380.91,TRADE
NSW1,2022/07/01 19:40:00,10876.53,380.91,TRADE
NSW1,2022/07/01 19:45:00,10806.74,373.88,TRADE
NSW1,2022/07/01 19:50:00,10904.41,380.91,TRADE
NSW1,2022/07/01 19:55:00,10803.47,372,TRADE
NSW1,2022/07/01 20:00:00,10749.3,372,TRADE
NSW1,2022/07/01 20:05:00,10704.53,380.91,TRADE
NSW1,2022/07/01 20:10:00,10724.24,382.11,TRADE
NSW1,2022/07/01 20:15:00,10678.83,372,TRADE
NSW1,2022/07/01 20:20:00,10643.66,372,TRADE
NSW1,2022/07/01 20:25:00,10620.05,380.90,TRADE
NSW1,2022/07/01 20:30:00,10614.23,372,TRADE
NSW1,2022/07/01 20:35:00,10561.09,380.91,TRADE
NSW1,2022/07/01 20:40:00,10575.78,380.91,TRADE
NSW1,2022/07/01 20:45:00,10527.09,380.91,TRADE
NSW1,2022/07/01 20:50:00,10372.59,380.90,TRADE
NSW1,2022/07/01 20:55:00,10358.1,372,TRADE
NSW1,2022/07/01 21:00:00,10347.8,336.36,TRADE
NSW1,2022/07/01 21:05:00,10229.32,358.22,TRADE
NSW1,2022/07/01 21:10:00,10229.54,372,TRADE
NSW1,2022/07/01 21:15:00,10210.26,372,TRADE
NSW1,2022/07/01 21:20:00,10144.73,372,TRADE
NSW1,2022/07/01 21:25:00,10094.67,372,TRADE
NSW1,2022/07/01 21:30:00,9969.81,372,TRADE
NSW1,2022/07/01 21:35:00,9884.1,333.98,TRADE
NSW1,2022/07/01 21:40:00,9782.68,354.36,TRADE
NSW1,2022/07/01 21:45:00,9733.09,372,TRADE
NSW1,2022/07/01 21:50:00,9725.97,372,TRADE
NSW1,2022/07/01 21:55:00,9658.74,372,TRADE
NSW1,2022/07/01 22:00:00,9656.36,372,TRADE
NSW1,2022/07/01 22:05:00,9833.93,424.18,TRADE
NSW1,2022/07/01 22:10:00,9816.8,435.77,TRADE
NSW1,2022/07/01 22:15:00,9763.65,413.91,TRADE
NSW1,2022/07/01 22:20:00,9647.68,312.83,TRADE
NSW1,2022/07/01 22:25:00,9535.49,314.88,TRADE
NSW1,2022/07/01 22:30:00,9514.34,370.39,TRADE
NSW1,2022/07/01 22:35:00,9482.5,380.90,TRADE
NSW1,2022/07/01 22:40:00,9504.56,430.88,TRADE
NSW1,2022/07/01 22:45:00,9406.03,423.95,TRADE
NSW1,2022/07/01 22:50:00,9327.57,380.90,TRADE
NSW1,2022/07/01 22:55:00,9289.76,310.88,TRADE
NSW1,2022/07/01 23:00:00,9194.24,372,TRADE
NSW1,2022/07/01 23:05:00,9252.83,372,TRADE
NSW1,2022/07/01 23:10:00,9133.91,366.26,TRADE
NSW1,2022/07/01 23:15:00,9115.49,310.88,TRADE
NSW1,2022/07/01 23:20:00,9001.94,372,TRADE
NSW1,2022/07/01 23:25:00,8978.38,363.73,TRADE
NSW1,2022/07/01 23:30:00,9001.23,380.90,TRADE
NSW1,2022/07/01 23:35:00,9083.99,372,TRADE
NSW1,2022/07/01 23:40:00,8977.93,372,TRADE
NSW1,2022/07/01 23:45:00,8933.38,372,TRADE
NSW1,2022/07/01 23:50:00,8840.83,372,TRADE
NSW1,2022/07/01 23:55:00,8834.91,380.90,TRADE
NSW1,2022/07/02 00:00:00,8745.55,372,TRADE
NSW1,2022/07/02 00:05:00,8819.43,425.22,TRADE
NSW1,2022/07/02 00:10:00,8700.74,380.91,TRADE
NSW1,2022/07/02 00:15:00,8741.56,429.04,TRADE
NSW1,2022/07/02 00:20:00,8678.68,380.91,TRADE
NSW1,2022/07/02 00:25:00,8606.46,352,TRADE
NSW1,2022/07/02 00:30:00,8589.16,372,TRADE
NSW1,2022/07/02 00:35:00,8559.56,372,TRADE
NSW1,2022/07/02 00:40:00,8520.88,372,TRADE
NSW1,2022/07/02 00:45:00,8510.74,372,TRADE
NSW1,2022/07/02 00:50:00,8415.7,372,TRADE
NSW1,2022/07/02 00:55:00,8457.8,372,TRADE
NSW1,2022/07/02 01:00:00,8413.97,372,TRADE
NSW1,2022/07/02 01:05:00,8363.95,372,TRADE
NSW1,2022/07/02 01:10:00,8386.99,380.91,TRADE
NSW1,2022/07/02 01:15:00,8247.71,372,TRADE
NSW1,2022/07/02 01:20:00,8221.84,372,TRADE
NSW1,2022/07/02 01:25:00,8130.06,320.69,TRADE
NSW1,2022/07/02 01:30:00,8039.19,335.13,TRADE
NSW1,2022/07/02 01:35:00,7958.34,332.87,TRADE
NSW1,2022/07/02 01:40:00,8001.39,372,TRADE
NSW1,2022/07/02 01:45:00,7965.54,380.90,TRADE
NSW1,2022/07/02 01:50:00,7946.61,372,TRADE
NSW1,2022/07/02 01:55:00,7865.37,342.80,TRADE
NSW1,2022/07/02 02:00:00,7739.04,324.30,TRADE
NSW1,2022/07/02 02:05:00,7686.62,316.76,TRADE
NSW1,2022/07/02 02:10:00,7727.67,338.51,TRADE
NSW1,2022/07/02 02:15:00,7660.25,324.82,TRADE
NSW1,2022/07/02 02:20:00,7517.96,270,TRADE
NSW1,2022/07/02 02:25:00,7476.74,310.88,TRADE
NSW1,2022/07/02 02:30:00,7438.97,326.96,TRADE
NSW1,2022/07/02 02:35:00,7458.75,318.78,TRADE
NSW1,2022/07/02 02:40:00,7452.06,380.90,TRADE
NSW1,2022/07/02 02:45:00,7374.78,372,TRADE
NSW1,2022/07/02 02:50:00,7271.3,348.28,TRADE
NSW1,2022/07/02 02:55:00,7300,336.45,TRADE
NSW1,2022/07/02 03:00:00,7206.58,334.08,TRADE
NSW1,2022/07/02 03:05:00,7148.86,334.33,TRADE
NSW1,2022/07/02 03:10:00,7170.52,372,TRADE
NSW1,2022/07/02 03:15:00,7117.47,372,TRADE
NSW1,2022/07/02 03:20:00,7138.26,372,TRADE
NSW1,2022/07/02 03:25:00,7112.92,372,TRADE
NSW1,2022/07/02 03:30:00,7081.72,372,TRADE
NSW1,2022/07/02 03:35:00,6999.74,372,TRADE
NSW1,2022/07/02 03:40:00,7028.01,372,TRADE
NSW1,2022/07/02 03:45:00,6978.61,348.93,TRADE
NSW1,2022/07/02 03:50:00,7011.13,377.98,TRADE
NSW1,2022/07/02 03:55:00,7049.8,372,TRADE
NSW1,2022/07/02 04:00:00,6979.87,342.88,TRADE
NSW1,2022/07/02 04:05:00,7015.44,380.91,TRADE
NSW1,2022/07/02 04:10:00,7040.74,380.91,TRADE
NSW1,2022/07/02 04:15:00,7035.95,380.91,TRADE
NSW1,2022/07/02 04:20:00,6888.08,380.90,TRADE
NSW1,2022/07/02 04:25:00,6878.1,380.90,TRADE
NSW1,2022/07/02 04:30:00,6892.65,380.91,TRADE
NSW1,2022/07/02 04:35:00,6848.26,372,TRADE
NSW1,2022/07/02 04:40:00,6862.67,380.90,TRADE
NSW1,2022/07/02 04:45:00,6904.02,380.91,TRADE
NSW1,2022/07/02 04:50:00,6828.12,380.90,TRADE
NSW1,2022/07/02 04:55:00,6979.61,380.91,TRADE
NSW1,2022/07/02 05:00:00,6947.2,380.90,TRADE
NSW1,2022/07/02 05:05:00,7015.03,380.91,TRADE
NSW1,2022/07/02 05:10:00,7044.27,380.91,TRADE
NSW1,2022/07/02 05:15:00,6964.14,380.91,TRADE
NSW1,2022/07/02 05:20:00,7024.93,317.66,TRADE
NSW1,2022/07/02 05:25:00,6997.92,372,TRADE
NSW1,2022/07/02 05:30:00,7109.91,380.91,TRADE
NSW1,2022/07/02 05:35:00,7086.5,348.73,TRADE
NSW1,2022/07/02 05:40:00,7084.56,372,TRADE
NSW1,2022/07/02 05:45:00,7164.04,368.09,TRADE
NSW1,2022/07/02 05:50:00,7215.11,372,TRADE
NSW1,2022/07/02 05:55:00,7200.62,372,TRADE
NSW1,2022/07/02 06:00:00,7272.29,354.89,TRADE
NSW1,2022/07/02 06:05:00,7338.12,324.27,TRADE
NSW1,2022/07/02 06:10:00,7376.62,354.70,TRADE
NSW1,2022/07/02 06:15:00,7431.39,321.51,TRADE
NSW1,2022/07/02 06:20:00,7468.37,319.15,TRADE
NSW1,2022/07/02 06:25:00,7533.97,293,TRADE
NSW1,2022/07/02 06:30:00,7487.46,300,TRADE
NSW1,2022/07/02 06:35:00,7689.13,372,TRADE
NSW1,2022/07/02 06:40:00,7747.1,355.47,TRADE
NSW1,2022/07/02 06:45:00,7819.63,360.71,TRADE
NSW1,2022/07/02 06:50:00,7824.69,352,TRADE
NSW1,2022/07/02 06:55:00,7803.15,347.82,TRADE
NSW1,2022/07/02 07:00:00,7952.31,367.17,TRADE
NSW1,2022/07/02 07:05:00,7940.74,380.91,TRADE
NSW1,2022/07/02 07:10:00,8106.34,380.91,TRADE
NSW1,2022/07/02 07:15:00,8233,372,TRADE
NSW1,2022/07/02 07:20:00,8252.41,372,TRADE
NSW1,2022/07/02 07:25:00,8360.98,372,TRADE
NSW1,2022/07/02 07:30:00,8438.15,372,TRADE
NSW1,2022/07/02 07:35:00,8560.32,372,TRADE
NSW1,2022/07/02 07:40:00,8475.47,372,TRADE
NSW1,2022/07/02 07:45:00,8614.89,372,TRADE
NSW1,2022/07/02 07:50:00,8722.76,389.57,TRADE
NSW1,2022/07/02 07:55:00,8815.4,445,TRADE
NSW1,2022/07/02 08:00:00,8908.02,462.81,TRADE
NSW1,2022/07/02 08:05:00,8978.92,445,TRADE
NSW1,2022/07/02 08:10:00,9088.05,521.55,TRADE
NSW1,2022/07/02 08:15:00,9204.91,408.04,TRADE
NSW1,2022/07/02 08:20:00,9174.94,390.73,TRADE
NSW1,2022/07/02 08:25:00,9181.5,429.90,TRADE
NSW1,2022/07/02 08:30:00,9291.89,578.31,TRADE
NSW1,2022/07/02 08:35:00,9268.3,510.46,TRADE
NSW1,2022/07/02 08:40:00,9308.21,387.10,TRADE
NSW1,2022/07/02 08:45:00,9495.34,445,TRADE
NSW1,2022/07/02 08:50:00,9496.57,445,TRADE
NSW1,2022/07/02 08:55:00,9532.44,403.39,TRADE
NSW1,2022/07/02 09:00:00,9581.22,397.92,TRADE
NSW1,2022/07/02 09:05:00,9516.7,401.02,TRADE
NSW1,2022/07/02 09:10:00,9597.54,445,TRADE
NSW1,2022/07/02 09:15:00,9657.83,445,TRADE
NSW1,2022/07/02 09:20:00,9706.33,405.78,TRADE
NSW1,2022/07/02 09:25:00,9707.18,409.85,TRADE
NSW1,2022/07/02 09:30:00,9678.96,402.85,TRADE
NSW1,2022/07/02 09:35:00,9697.97,414.48,TRADE
NSW1,2022/07/02 09:40:00,9700.71,419.71,TRADE
NSW1,2022/07/02 09:45:00,9674.17,418.54,TRADE
NSW1,2022/07/02 09:50:00,9655.61,422.82,TRADE
NSW1,2022/07/02 09:55:00,9698.07,415.86,TRADE
NSW1,2022/07/02 10:00:00,9777.11,428.81,TRADE
NSW1,2022/07/02 10:05:00,9721.07,419.08,TRADE
NSW1,2022/07/02 10:10:00,9756.08,421.73,TRADE
NSW1,2022/07/02 10:15:00,9715.53,431.20,TRADE
NSW1,2022/07/02 10:20:00,9772.19,445,TRADE
NSW1,2022/07/02 10:25:00,9728.68,444.40,TRADE
NSW1,2022/07/02 10:30:00,9693.64,445,TRADE
NSW1,2022/07/02 10:35:00,9700.61,470.90,TRADE
NSW1,2022/07/02 10:40:00,9682.74,403.37,TRADE
NSW1,2022/07/02 10:45:00,9634.25,380.91,TRADE
NSW1,2022/07/02 10:50:00,9623.25,380.91,TRADE
NSW1,2022/07/02 10:55:00,9539.25,436.96,TRADE
NSW1,2022/07/02 11:00:00,9486.42,380.91,TRADE
NSW1,2022/07/02 11:05:00,9543.84,445,TRADE
NSW1,2022/07/02 11:10:00,9487.21,401.06,TRADE
NSW1,2022/07/02 11:15:00,9537.33,400.75,TRADE
NSW1,2022/07/02 11:20:00,9495.62,380.91,TRADE
NSW1,2022/07/02 11:25:00,9484.01,380.91,TRADE
NSW1,2022/07/02 11:30:00,9478.67,445,TRADE
NSW1,2022/07/02 11:35:00,9475.65,440.38,TRADE
NSW1,2022/07/02 11:40:00,9391.59,395.61,TRADE
NSW1,2022/07/02 11:45:00,9434.6,445,TRADE
NSW1,2022/07/02 11:50:00,9423.28,445,TRADE
NSW1,2022/07/02 11:55:00,9456.14,542.75,TRADE
NSW1,2022/07/02 12:00:00,9399.44,470.90,TRADE
NSW1,2022/07/02 12:05:00,9423.24,535.32,TRADE
NSW1,2022/07/02 12:10:00,9492.7,534.53,TRADE
NSW1,2022/07/02 12:15:00,9457.74,470.90,TRADE
NSW1,2022/07/02 12:20:00,9367.59,382.60,TRADE
NSW1,2022/07/02 12:25:00,9360.12,387.98,TRADE
NSW1,2022/07/02 12:30:00,9410.6,374.99,TRADE
NSW1,2022/07/02 12:35:00,9400.13,372,TRADE
NSW1,2022/07/02 12:40:00,9409.08,372,TRADE
NSW1,2022/07/02 12:45:00,9424.5,380.90,TRADE
NSW1,2022/07/02 12:50:00,9416.87,372,TRADE
