REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2022/04/01 07:00:00,8085.99,299.99,TRADE
NSW1,2022/04/01 07:05:00,8137.49,187.07,TRADE
NSW1,2022/04/01 07:10:00,8112.71,273.12,TRADE
NSW1,2022/04/01 07:15:00,8124.04,116.35,TRADE
NSW1,2022/04/01 07:20:00,8101.23,99.19,TRADE
NSW1,2022/04/01 07:25:00,8033.95,86.80,TRADE
NSW1,2022/04/01 07:30:00,8094.63,90.01,TRADE
NSW1,2022/04/01 07:35:00,8096.57,99.97,TRADE
NSW1,2022/04/01 07:40:00,8148.44,99.97,TRADE
NSW1,2022/04/01 07:45:00,8141.7,99.97,TRADE
NSW1,2022/04/01 07:50:00,8079.52,99.97,TRADE
NSW1,2022/04/01 07:55:00,8016.6,99.99,TRADE
NSW1,2022/04/01 08:00:00,8064.64,99.99,TRADE
NSW1,2022/04/01 08:05:00,8075.54,99.97,TRADE
NSW1,2022/04/01 08:10:00,8060.61,99.99,TRADE
NSW1,2022/04/01 08:15:00,8031.71,99.97,TRADE
NSW1,2022/04/01 08:20:00,8021.73,99.97,TRADE
NSW1,2022/04/01 08:25:00,8076.1,197.66,TRADE
NSW1,2022/04/01 08:30:00,8072.9,99.99,TRADE
NSW1,2022/04/01 08:35:00,7986.1,99.99,TRADE
NSW1,2022/04/01 08:40:00,7876.66,99.99,TRADE
NSW1,2022/04/01 08:45:00,7839.35,112.12,TRADE
NSW1,2022/04/01 08:50:00,7561.62,39.53,TRADE
NSW1,2022/04/01 08:55:00,7546.47,63.28,TRADE
NSW1,2022/04/01 09:00:00,7413.69,62.21,TRADE
NSW1,2022/04/01 09:05:00,7427.96,96.83,TRADE
NSW1,2022/04/01 09:10:00,7707.37,277.94,TRADE
NSW1,2022/04/01 09:15:00,7740.92,285.56,TRADE
NSW1,2022/04/01 09:20:00,7781.07,298.99,TRADE
NSW1,2022/04/01 09:25:00,7737.3,122.52,TRADE
NSW1,2022/04/01 09:30:00,7615.22,94.30,TRADE
NSW1,2022/04/01 09:35:00,7627.28,117.71,TRADE
NSW1,2022/04/01 09:40:00,7527.04,96.65,TRADE
NSW1,2022/04/01 09:45:00,7450.92,88.71,TRADE
NSW1,2022/04/01 09:50:00,7446.45,91.67,TRADE
NSW1,2022/04/01 09:55:00,7479.8,98.96,TRADE
NSW1,2022/04/01 10:00:00,7447.48,99.99,TRADE
NSW1,2022/04/01 10:05:00,7511.95,114.07,TRADE
NSW1,2022/04/01 10:10:00,7500.65,113.85,TRADE
NSW1,2022/04/01 10:15:00,7325.94,94.17,TRADE
NSW1,2022/04/01 10:20:00,7293.2,25.32,TRADE
NSW1,2022/04/01 10:25:00,7347.14,55.66,TRADE
NSW1,2022/04/01 10:30:00,7234.36,62.25,TRADE
NSW1,2022/04/01 10:35:00,7252.54,62.55,TRADE
NSW1,2022/04/01 10:40:00,7208.51,56.12,TRADE
NSW1,2022/04/01 10:45:00,7218.82,74.40,TRADE
NSW1,2022/04/01 10:50:00,7213.05,89.45,TRADE
NSW1,2022/04/01 10:55:00,7160.74,83.80,TRADE
NSW1,2022/04/01 11:00:00,7167.69,90,TRADE
NSW1,2022/04/01 11:05:00,7057.13,82.20,TRADE
NSW1,2022/04/01 11:10:00,7059.44,74.99,TRADE
NSW1,2022/04/01 11:15:00,7121.15,72.46,TRADE
NSW1,2022/04/01 11:20:00,7075.87,79.59,TRADE
NSW1,2022/04/01 11:25:00,7134.77,80.10,TRADE
NSW1,2022/04/01 11:30:00,7117.2,74.35,TRADE
NSW1,2022/04/01 11:35:00,7109.08,82.35,TRADE
NSW1,2022/04/01 11:40:00,7102.1,82.57,TRADE
NSW1,2022/04/01 11:45:00,7125.19,90.13,TRADE
NSW1,2022/04/01 11:50:00,7082.97,82.56,TRADE
NSW1,2022/04/01 11:55:00,7104.49,82.35,TRADE
NSW1,2022/04/01 12:00:00,7027.77,67.77,TRADE
NSW1,2022/04/01 12:05:00,7071.14,81.33,TRADE
NSW1,2022/04/01 12:10:00,7108.09,92.37,TRADE
NSW1,2022/04/01 12:15:00,7012.75,78.91,TRADE
NSW1,2022/04/01 12:20:00,7055.36,86.14,TRADE
NSW1,2022/04/01 12:25:00,7079.41,90,TRADE
NSW1,2022/04/01 12:30:00,7107.26,87.75,TRADE
NSW1,2022/04/01 12:35:00,7038.25,82.03,TRADE
NSW1,2022/04/01 12:40:00,7067.77,92.01,TRADE
NSW1,2022/04/01 12:45:00,7114.87,90,TRADE
NSW1,2022/04/01 12:50:00,7139.72,89.32,TRADE
NSW1,2022/04/01 12:55:00,7126.1,91.65,TRADE
NSW1,2022/04/01 13:00:00,7084.05,90,TRADE
NSW1,2022/04/01 13:05:00,7036.57,82.89,TRADE
NSW1,2022/04/01 13:10:00,7104.28,90,TRADE
NSW1,2022/04/01 13:15:00,7086.61,99.97,TRADE
NSW1,2022/04/01 13:20:00,7111.06,99.97,TRADE
NSW1,2022/04/01 13:25:00,7156.54,99.97,TRADE
NSW1,2022/04/01 13:30:00,7179.79,99.97,TRADE
NSW1,2022/04/01 13:35:00,7181.44,90,TRADE
NSW1,2022/04/01 13:40:00,7133.17,99.11,TRADE
NSW1,2022/04/01 13:45:00,7081.13,94.05,TRADE
NSW1,2022/04/01 13:50:00,6982.81,79.74,TRADE
NSW1,2022/04/01 13:55:00,7116.57,90,TRADE
NSW1,2022/04/01 14:00:00,7192.52,240.84,TRADE
NSW1,2022/04/01 14:05:00,7143.4,90,TRADE
NSW1,2022/04/01 14:10:00,7151.21,99.97,TRADE
NSW1,2022/04/01 14:15:00,7017.02,90.67,TRADE
NSW1,2022/04/01 14:20:00,7004.07,90,TRADE
NSW1,2022/04/01 14:25:00,7129.64,99.97,TRADE
NSW1,2022/04/01 14:30:00,7082.79,90,TRADE
NSW1,2022/04/01 14:35:00,7070.17,89.10,TRADE
NSW1,2022/04/01 14:40:00,7179.37,90.01,TRADE
NSW1,2022/04/01 14:45:00,7153.84,90.01,TRADE
NSW1,2022/04/01 14:50:00,7192.26,104.81,TRADE
NSW1,2022/04/01 14:55:00,7245.03,90,TRADE
NSW1,2022/04/01 15:00:00,7280.24,90,TRADE
NSW1,2022/04/01 15:05:00,7355.87,99.97,TRADE
NSW1,2022/04/01 15:10:00,7395.05,111.67,TRADE
NSW1,2022/04/01 15:15:00,7410.75,120,TRADE
NSW1,2022/04/01 15:20:00,7476.82,137.42,TRADE
NSW1,2022/04/01 15:25:00,7405.13,99.97,TRADE
NSW1,2022/04/01 15:30:00,7447.92,99.99,TRADE
NSW1,2022/04/01 15:35:00,7528.27,287.97,TRADE
NSW1,2022/04/01 15:40:00,7668.32,260.63,TRADE
NSW1,2022/04/01 15:45:00,7657.15,99.97,TRADE
NSW1,2022/04/01 15:50:00,7668.18,299.98,TRADE
NSW1,2022/04/01 15:55:00,7756.71,292.29,TRADE
NSW1,2022/04/01 16:00:00,7832.34,295.85,TRADE
NSW1,2022/04/01 16:05:00,7857.03,287.87,TRADE
NSW1,2022/04/01 16:10:00,7906.3,299.98,TRADE
NSW1,2022/04/01 16:15:00,7815.11,288.88,TRADE
NSW1,2022/04/01 16:20:00,7974.55,277.75,TRADE
NSW1,2022/04/01 16:25:00,8006.76,120,TRADE
NSW1,2022/04/01 16:30:00,7977.42,70.96,TRADE
NSW1,2022/04/01 16:35:00,8093.07,122.52,TRADE
NSW1,2022/04/01 16:40:00,8168.97,299.98,TRADE
NSW1,2022/04/01 16:45:00,8146.91,299.98,TRADE
NSW1,2022/04/01 16:50:00,8168.54,299.98,TRADE
NSW1,2022/04/01 16:55:00,8313.06,299.98,TRADE
NSW1,2022/04/01 17:00:00,8308.76,299.98,TRADE
NSW1,2022/04/01 17:05:00,8298.92,294.35,TRADE
NSW1,2022/04/01 17:10:00,8243.53,299.98,TRADE
NSW1,2022/04/01 17:15:00,8339.79,299.99,TRADE
NSW1,2022/04/01 17:20:00,8457.96,299.99,TRADE
NSW1,2022/04/01 17:25:00,8468.3,299.99,TRADE
NSW1,2022/04/01 17:30:00,8406,299.99,TRADE
NSW1,2022/04/01 17:35:00,8394.18,299.99,TRADE
NSW1,2022/04/01 17:40:00,8372.16,299.99,TRADE
NSW1,2022/04/01 17:45:00,8415.69,299.99,TRADE
NSW1,2022/04/01 17:50:00,8384.41,299.99,TRADE
NSW1,2022/04/01 17:55:00,8427,299.99,TRADE
NSW1,2022/04/01 18:00:00,8408.31,299.99,TRADE
NSW1,2022/04/01 18:05:00,8542.95,299.99,TRADE
NSW1,2022/04/01 18:10:00,8470.96,299.99,TRADE
NSW1,2022/04/01 18:15:00,8534.31,299.99,TRADE
NSW1,2022/04/01 18:20:00,8626.65,299.99,TRADE
NSW1,2022/04/01 18:25:00,8484.32,299.99,TRADE
NSW1,2022/04/01 18:30:00,8509.9,299.99,TRADE
NSW1,2022/04/01 18:35:00,8493.54,299.99,TRADE
NSW1,2022/04/01 18:40:00,8513.4,299.99,TRADE
NSW1,2022/04/01 18:45:00,8394.99,299.98,TRADE
NSW1,2022/04/01 18:50:00,8360.57,299.98,TRADE
NSW1,2022/04/01 18:55:00,8400.68,299.98,TRADE
NSW1,2022/04/01 19:00:00,8414.61,299.98,TRADE
NSW1,2022/04/01 19:05:00,8362.08,299.99,TRADE
NSW1,2022/04/01 19:10:00,8205.88,211.94,TRADE
NSW1,2022/04/01 19:15:00,8203.39,280.21,TRADE
NSW1,2022/04/01 19:20:00,8212.67,279.01,TRADE
NSW1,2022/04/01 19:25:00,8141.24,257.20,TRADE
NSW1,2022/04/01 19:30:00,8097.15,231.63,TRADE
NSW1,2022/04/01 19:35:00,8083.7,219.98,TRADE
NSW1,2022/04/01 19:40:00,8170.23,299.99,TRADE
NSW1,2022/04/01 19:45:00,8068.65,155.81,TRADE
NSW1,2022/04/01 19:50:00,8065.31,279.52,TRADE
NSW1,2022/04/01 19:55:00,8018.98,254.38,TRADE
NSW1,2022/04/01 20:00:00,7947.5,145.70,TRADE
NSW1,2022/04/01 20:05:00,7950.98,277.90,TRADE
NSW1,2022/04/01 20:10:00,7991.1,299.99,TRADE
NSW1,2022/04/01 20:15:00,7921.54,124.62,TRADE
NSW1,2022/04/01 20:20:00,7950.44,135,TRADE
NSW1,2022/04/01 20:25:00,7848.6,112.18,TRADE
NSW1,2022/04/01 20:30:00,7835.22,135,TRADE
NSW1,2022/04/01 20:35:00,7816.41,139.69,TRADE
NSW1,2022/04/01 20:40:00,7814.76,264.83,TRADE
NSW1,2022/04/01 20:45:00,7698.05,259.49,TRADE
NSW1,2022/04/01 20:50:00,7603.31,223.95,TRADE
NSW1,2022/04/01 20:55:00,7614.38,233.66,TRADE
NSW1,2022/04/01 21:00:00,7655.88,184.27,TRADE
NSW1,2022/04/01 21:05:00,7728.18,232,TRADE
NSW1,2022/04/01 21:10:00,7620.25,228.86,TRADE
NSW1,2022/04/01 21:15:00,7675.17,240.40,TRADE
NSW1,2022/04/01 21:20:00,7705.3,288.19,TRADE
NSW1,2022/04/01 21:25:00,7660.66,286.07,TRADE
NSW1,2022/04/01 21:30:00,7648.54,239.68,TRADE
NSW1,2022/04/01 21:35:00,7588.85,286.56,TRADE
NSW1,2022/04/01 21:40:00,7523.96,236.50,TRADE
NSW1,2022/04/01 21:45:00,7567.79,238.27,TRADE
NSW1,2022/04/01 21:50:00,7500.5,185.29,TRADE
NSW1,2022/04/01 21:55:00,7493.97,235.21,TRADE
NSW1,2022/04/01 22:00:00,7467.45,233.72,TRADE
NSW1,2022/04/01 22:05:00,7606.18,288.64,TRADE
NSW1,2022/04/01 22:10:00,7618.74,291.04,TRADE
NSW1,2022/04/01 22:15:00,7568.34,288.74,TRADE
NSW1,2022/04/01 22:20:00,7442.76,283.74,TRADE
NSW1,2022/04/01 22:25:00,7404.76,234.03,TRADE
NSW1,2022/04/01 22:30:00,7451.91,281.79,TRADE
NSW1,2022/04/01 22:35:00,7516.54,299.98,TRADE
NSW1,2022/04/01 22:40:00,7540.79,299.98,TRADE
NSW1,2022/04/01 22:45:00,7509.54,280,TRADE
NSW1,2022/04/01 22:50:00,7438.62,299.98,TRADE
NSW1,2022/04/01 22:55:00,7400.22,232.70,TRADE
NSW1,2022/04/01 23:00:00,7299.04,126.19,TRADE
NSW1,2022/04/01 23:05:00,7382.71,183.68,TRADE
NSW1,2022/04/01 23:10:00,7343.05,190,TRADE
NSW1,2022/04/01 23:15:00,7370.33,299.98,TRADE
NSW1,2022/04/01 23:20:00,7311.74,135,TRADE
NSW1,2022/04/01 23:25:00,7238.71,120,TRADE
NSW1,2022/04/01 23:30:00,7282.51,299.97,TRADE
NSW1,2022/04/01 23:35:00,7279.06,276.70,TRADE
NSW1,2022/04/01 23:40:00,7242.24,277.76,TRADE
NSW1,2022/04/01 23:45:00,7180.06,135,TRADE
NSW1,2022/04/01 23:50:00,7153.7,127.50,TRADE
NSW1,2022/04/01 23:55:00,7136.68,135,TRADE
NSW1,2022/04/02 00:00:00,7130.06,135,TRADE
NSW1,2022/04/02 00:05:00,7144.36,299.98,TRADE
NSW1,2022/04/02 00:10:00,7120.95,135,TRADE
NSW1,2022/04/02 00:15:00,7157.57,299.98,TRADE
NSW1,2022/04/02 00:20:00,7035.63,59.11,TRADE
NSW1,2022/04/02 00:25:00,6964.99,135,TRADE
NSW1,2022/04/02 00:30:00,6952.21,120,TRADE
NSW1,2022/04/02 00:35:00,6932.22,190,TRADE
NSW1,2022/04/02 00:40:00,6891.26,135,TRADE
NSW1,2022/04/02 00:45:00,6894.33,199.99,TRADE
NSW1,2022/04/02 00:50:00,6843.09,129,TRADE
NSW1,2022/04/02 00:55:00,6744.64,135,TRADE
NSW1,2022/04/02 01:00:00,6740.89,135,TRADE
NSW1,2022/04/02 01:05:00,6727,199.99,TRADE
NSW1,2022/04/02 01:10:00,6645.91,135,TRADE
NSW1,2022/04/02 01:15:00,6575.65,25.80,TRADE
NSW1,2022/04/02 01:20:00,6551.17,132.69,TRADE
NSW1,2022/04/02 01:25:00,6556.31,135,TRADE
NSW1,2022/04/02 01:30:00,6506.24,129.67,TRADE
NSW1,2022/04/02 01:35:00,6400,99.97,TRADE
NSW1,2022/04/02 01:40:00,6425.78,135,TRADE
NSW1,2022/04/02 01:45:00,6341.4,135,TRADE
NSW1,2022/04/02 01:50:00,6294.34,135,TRADE
NSW1,2022/04/02 01:55:00,6292.47,135,TRADE
NSW1,2022/04/02 02:00:00,6146.46,120,TRADE
NSW1,2022/04/02 02:05:00,6152.51,135,TRADE
NSW1,2022/04/02 02:10:00,6138.79,135,TRADE
NSW1,2022/04/02 02:15:00,6138.24,147.47,TRADE
NSW1,2022/04/02 02:20:00,6093.18,131.53,TRADE
NSW1,2022/04/02 02:25:00,6078.12,135,TRADE
NSW1,2022/04/02 02:30:00,6019.86,135,TRADE
NSW1,2022/04/02 02:35:00,6079.23,190,TRADE
NSW1,2022/04/02 02:40:00,6029.45,135,TRADE
NSW1,2022/04/02 02:45:00,6055.54,147.47,TRADE
NSW1,2022/04/02 02:50:00,6064.27,135,TRADE
NSW1,2022/04/02 02:55:00,5982.48,113,TRADE
NSW1,2022/04/02 03:00:00,5994.53,119.92,TRADE
NSW1,2022/04/02 03:05:00,5935.71,135,TRADE
NSW1,2022/04/02 03:10:00,5965.04,135,TRADE
NSW1,2022/04/02 03:15:00,6007.93,135,TRADE
NSW1,2022/04/02 03:20:00,5980.39,135,TRADE
NSW1,2022/04/02 03:25:00,5988.29,135,TRADE
NSW1,2022/04/02 03:30:00,5941.53,120,TRADE
NSW1,2022/04/02 03:35:00,5972.54,135,TRADE
NSW1,2022/04/02 03:40:00,6023.09,135,TRADE
NSW1,2022/04/02 03:45:00,5993.84,120,TRADE
NSW1,2022/04/02 03:50:00,5966.31,135,TRADE
NSW1,2022/04/02 03:55:00,5997.88,135,TRADE
NSW1,2022/04/02 04:00:00,6046.15,135,TRADE
NSW1,2022/04/02 04:05:00,6090.72,122.52,TRADE
NSW1,2022/04/02 04:10:00,6100.03,122.52,TRADE
NSW1,2022/04/02 04:15:00,6079.84,120.43,TRADE
NSW1,2022/04/02 04:20:00,6058.84,122.52,TRADE
NSW1,2022/04/02 04:25:00,6080.52,122.52,TRADE
NSW1,2022/04/02 04:30:00,6065.1,122.52,TRADE
NSW1,2022/04/02 04:35:00,6052.7,122.52,TRADE
NSW1,2022/04/02 04:40:00,6065.84,122.52,TRADE
NSW1,2022/04/02 04:45:00,6136.51,145.07,TRADE
NSW1,2022/04/02 04:50:00,6128.23,122.52,TRADE
NSW1,2022/04/02 04:55:00,6125.37,122.52,TRADE
NSW1,2022/04/02 05:00:00,6222.3,266.94,TRADE
NSW1,2022/04/02 05:05:00,6280.67,135,TRADE
NSW1,2022/04/02 05:10:00,6282.65,135,TRADE
NSW1,2022/04/02 05:15:00,6367.81,297.90,TRADE
NSW1,2022/04/02 05:20:00,6418.42,285.48,TRADE
NSW1,2022/04/02 05:25:00,6417.1,266.61,TRADE
NSW1,2022/04/02 05:30:00,6439.42,135,TRADE
NSW1,2022/04/02 05:35:00,6475.14,280,TRADE
NSW1,2022/04/02 05:40:00,6527.6,269.85,TRADE
NSW1,2022/04/02 05:45:00,6539.88,189.42,TRADE
NSW1,2022/04/02 05:50:00,6522.79,135,TRADE
NSW1,2022/04/02 05:55:00,6643.23,190.11,TRADE
NSW1,2022/04/02 06:00:00,6670.03,190.01,TRADE
NSW1,2022/04/02 06:05:00,6774.14,297.90,TRADE
NSW1,2022/04/02 06:10:00,6814.04,297.90,TRADE
NSW1,2022/04/02 06:15:00,6793.11,297.90,TRADE
NSW1,2022/04/02 06:20:00,6807.87,297.90,TRADE
NSW1,2022/04/02 06:25:00,6841.41,299.98,TRADE
NSW1,2022/04/02 06:30:00,6938.72,299.98,TRADE
NSW1,2022/04/02 06:35:00,7059.02,299.99,TRADE
NSW1,2022/04/02 06:40:00,7100.49,299.98,TRADE
NSW1,2022/04/02 06:45:00,7085.55,299.98,TRADE
NSW1,2022/04/02 06:50:00,7108.47,297.90,TRADE
NSW1,2022/04/02 06:55:00,7142.84,299.98,TRADE
NSW1,2022/04/02 07:00:00,7099.15,297.90,TRADE
NSW1,2022/04/02 07:05:00,7098,190,TRADE
NSW1,2022/04/02 07:10:00,7213.12,199.90,TRADE
NSW1,2022/04/02 07:15:00,7301.97,124.33,TRADE
NSW1,2022/04/02 07:20:00,7306.88,122.52,TRADE
NSW1,2022/04/02 07:25:00,7281.93,112.54,TRADE
NSW1,2022/04/02 07:30:00,7331.62,99.97,TRADE
NSW1,2022/04/02 07:35:00,7294.38,116.38,TRADE
NSW1,2022/04/02 07:40:00,7335.94,125.78,TRADE
NSW1,2022/04/02 07:45:00,7325.66,126.73,TRADE
NSW1,2022/04/02 07:50:00,7383.33,129.36,TRADE
NSW1,2022/04/02 07:55:00,7303.91,87.88,TRADE
NSW1,2022/04/02 08:00:00,7300.66,88.45,TRADE
NSW1,2022/04/02 08:05:00,7346.86,119.95,TRADE
NSW1,2022/04/02 08:10:00,7459.42,133.80,TRADE
NSW1,2022/04/02 08:15:00,7483.43,122.52,TRADE
NSW1,2022/04/02 08:20:00,7358.25,122.52,TRADE
NSW1,2022/04/02 08:25:00,7256.14,111.59,TRADE
NSW1,2022/04/02 08:30:00,7265.18,122.52,TRADE
NSW1,2022/04/02 08:35:00,7243.91,147.50,TRADE
NSW1,2022/04/02 08:40:00,7172.24,175.56,TRADE
NSW1,2022/04/02 08:45:00,7092.04,134.96,TRADE
NSW1,2022/04/02 08:50:00,7131.8,122.52,TRADE
NSW1,2022/04/02 08:55:00,6985.96,99.25,TRADE
NSW1,2022/04/02 09:00:00,7006.89,86.91,TRADE
NSW1,2022/04/02 09:05:00,6957.15,117.18,TRADE
NSW1,2022/04/02 09:10:00,6850.09,121.11,TRADE
NSW1,2022/04/02 09:15:00,6895.21,122.52,TRADE
NSW1,2022/04/02 09:20:00,6830.86,116.22,TRADE
NSW1,2022/04/02 09:25:00,6766.94,82.85,TRADE
NSW1,2022/04/02 09:30:00,6763.43,99.99,TRADE
NSW1,2022/04/02 09:35:00,6671.58,119.95,TRADE
NSW1,2022/04/02 09:40:00,6681.22,103.51,TRADE
NSW1,2022/04/02 09:45:00,6617.08,119.95,TRADE
NSW1,2022/04/02 09:50:00,6662.36,103.67,TRADE
NSW1,2022/04/02 09:55:00,6646.42,115.60,TRADE
NSW1,2022/04/02 10:00:00,6602.14,115,TRADE
NSW1,2022/04/02 10:05:00,6551.65,111.69,TRADE
NSW1,2022/04/02 10:10:00,6489.06,116.58,TRADE
NSW1,2022/04/02 10:15:00,6533.26,82.81,TRADE
NSW1,2022/04/02 10:20:00,6503.43,106.78,TRADE
NSW1,2022/04/02 10:25:00,6502.19,111.49,TRADE
NSW1,2022/04/02 10:30:00,6434.31,116.31,TRADE
NSW1,2022/04/02 10:35:00,6365.59,116.26,TRADE
NSW1,2022/04/02 10:40:00,6302.38,105.13,TRADE
NSW1,2022/04/02 10:45:00,6331.94,116.52,TRADE
NSW1,2022/04/02 10:50:00,6309.49,117.95,TRADE
NSW1,2022/04/02 10:55:00,6241.52,92.44,TRADE
NSW1,2022/04/02 11:00:00,6219.18,92.43,TRADE
NSW1,2022/04/02 11:05:00,6229.01,93,TRADE
NSW1,2022/04/02 11:10:00,6171.87,97.20,TRADE
NSW1,2022/04/02 11:15:00,6103.09,91.90,TRADE
NSW1,2022/04/02 11:20:00,6128.51,91.18,TRADE
NSW1,2022/04/02 11:25:00,6029.62,57.36,TRADE
NSW1,2022/04/02 11:30:00,6078.6,84.37,TRADE
NSW1,2022/04/02 11:35:00,6055.61,90.12,TRADE
NSW1,2022/04/02 11:40:00,6075.06,99.99,TRADE
NSW1,2022/04/02 11:45:00,6145.34,98.29,TRADE
NSW1,2022/04/02 11:50:00,6094.54,106.92,TRADE
NSW1,2022/04/02 11:55:00,6071.21,99.99,TRADE
NSW1,2022/04/02 12:00:00,6091.51,97.36,TRADE
NSW1,2022/04/02 12:05:00,6066.88,99.99,TRADE
NSW1,2022/04/02 12:10:00,6080.76,110.92,TRADE
NSW1,2022/04/02 12:15:00,6119.73,99.50,TRADE
NSW1,2022/04/02 12:20:00,6024.21,98.50,TRADE
NSW1,2022/04/02 12:25:00,5984.27,99.99,TRADE
NSW1,2022/04/02 12:30:00,6017.6,99.50,TRADE
NSW1,2022/04/02 12:35:00,6042.7,113.98,TRADE
NSW1,2022/04/02 12:40:00,6012.83,99.99,TRADE
