REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2022/08/01 07:55:00,10065.82,276.57,TRADE
NSW1,2022/08/01 08:00:00,10039.23,268,TRADE
NSW1,2022/08/01 08:05:00,10088.44,304.93,TRADE
NSW1,2022/08/01 08:10:00,10074.18,261.09,TRADE
NSW1,2022/08/01 08:15:00,10092.28,262.08,TRADE
NSW1,2022/08/01 08:20:00,10070.56,258.03,TRADE
NSW1,2022/08/01 08:25:00,10004.26,253.89,TRADE
NSW1,2022/08/01 08:30:00,9982.25,230.02,TRADE
NSW1,2022/08/01 08:35:00,9959.21,256.67,TRADE
NSW1,2022/08/01 08:40:00,9975.07,230.02,TRADE
NSW1,2022/08/01 08:45:00,9849.71,247.63,TRADE
NSW1,2022/08/01 08:50:00,9785.8,230.02,TRADE
NSW1,2022/08/01 08:55:00,9731.89,256.78,TRADE
NSW1,2022/08/01 09:00:00,9715.96,259.17,TRADE
NSW1,2022/08/01 09:05:00,9704.25,254.60,TRADE
NSW1,2022/08/01 09:10:00,9580.49,253.65,TRADE
NSW1,2022/08/01 09:15:00,9457.88,230.02,TRADE
NSW1,2022/08/01 09:20:00,9302.95,97.48,TRADE
NSW1,2022/08/01 09:25:00,9209.96,137.72,TRADE
NSW1,2022/08/01 09:30:00,9057.77,117.11,TRADE
NSW1,2022/08/01 09:35:00,8996.65,43.34,TRADE
NSW1,2022/08/01 09:40:00,8881.52,150,TRADE
NSW1,2022/08/01 09:45:00,8807.79,72.12,TRADE
NSW1,2022/08/01 09:50:00,8714.15,45.39,TRADE
NSW1,2022/08/01 09:55:00,8741,150,TRADE
NSW1,2022/08/01 10:00:00,8626.84,230.02,TRADE
NSW1,2022/08/01 10:05:00,8549.92,115.48,TRADE
NSW1,2022/08/01 10:10:00,8526.95,142.42,TRADE
NSW1,2022/08/01 10:15:00,8452.53,150,TRADE
NSW1,2022/08/01 10:20:00,8390.01,145.78,TRADE
NSW1,2022/08/01 10:25:00,8368.77,149.79,TRADE
NSW1,2022/08/01 10:30:00,8273.16,128.36,TRADE
NSW1,2022/08/01 10:35:00,8248.65,109.52,TRADE
NSW1,2022/08/01 10:40:00,8198.09,148.19,TRADE
NSW1,2022/08/01 10:45:00,8091.54,90.17,TRADE
NSW1,2022/08/01 10:50:00,8069.88,83.68,TRADE
NSW1,2022/08/01 10:55:00,7995.68,82.60,TRADE
NSW1,2022/08/01 11:00:00,7993.89,50.10,TRADE
NSW1,2022/08/01 11:05:00,7958.44,99,TRADE
NSW1,2022/08/01 11:10:00,7945.29,89.83,TRADE
NSW1,2022/08/01 11:15:00,7857.59,30.18,TRADE
NSW1,2022/08/01 11:20:00,7774.94,94.93,TRADE
NSW1,2022/08/01 11:25:00,7742.5,84.46,TRADE
NSW1,2022/08/01 11:30:00,7745.24,89.78,TRADE
NSW1,2022/08/01 11:35:00,7683.59,90.43,TRADE
NSW1,2022/08/01 11:40:00,7679.65,141.84,TRADE
NSW1,2022/08/01 11:45:00,7700.93,145.38,TRADE
NSW1,2022/08/01 11:50:00,7718.17,106.68,TRADE
NSW1,2022/08/01 11:55:00,7696.05,118.99,TRADE
NSW1,2022/08/01 12:00:00,7655.94,91.50,TRADE
NSW1,2022/08/01 12:05:00,7642.73,63.51,TRADE
NSW1,2022/08/01 12:10:00,7639.8,89.62,TRADE
NSW1,2022/08/01 12:15:00,7631.44,105.98,TRADE
NSW1,2022/08/01 12:20:00,7528.89,105.32,TRADE
NSW1,2022/08/01 12:25:00,7500.94,85.06,TRADE
NSW1,2022/08/01 12:30:00,7502.25,142.72,TRADE
NSW1,2022/08/01 12:35:00,7423.78,118.76,TRADE
NSW1,2022/08/01 12:40:00,7425.27,118.99,TRADE
NSW1,2022/08/01 12:45:00,7352.67,90.08,TRADE
NSW1,2022/08/01 12:50:00,7338.49,104.38,TRADE
NSW1,2022/08/01 12:55:00,7274.64,84.88,TRADE
NSW1,2022/08/01 13:00:00,7266.78,86.70,TRADE
NSW1,2022/08/01 13:05:00,7260.16,87.26,TRADE
NSW1,2022/08/01 13:10:00,7242.17,64.78,TRADE
NSW1,2022/08/01 13:15:00,7214.68,64.51,TRADE
NSW1,2022/08/01 13:20:00,7231.14,35.58,TRADE
NSW1,2022/08/01 13:25:00,7151.65,64.96,TRADE
NSW1,2022/08/01 13:30:00,7240.22,90.90,TRADE
NSW1,2022/08/01 13:35:00,7244.27,86.08,TRADE
NSW1,2022/08/01 13:40:00,7189.25,84.95,TRADE
NSW1,2022/08/01 13:45:00,7124.07,85.61,TRADE
NSW1,2022/08/01 13:50:00,7259.4,29,TRADE
NSW1,2022/08/01 13:55:00,7189.19,42.57,TRADE
NSW1,2022/08/01 14:00:00,7187,106.05,TRADE
NSW1,2022/08/01 14:05:00,7156.77,144.16,TRADE
NSW1,2022/08/01 14:10:00,7151.35,84.85,TRADE
NSW1,2022/08/01 14:15:00,7136.4,65.36,TRADE
NSW1,2022/08/01 14:20:00,7185.71,29.10,TRADE
NSW1,2022/08/01 14:25:00,7255.18,29.02,TRADE
NSW1,2022/08/01 14:30:00,7283.84,29.57,TRADE
NSW1,2022/08/01 14:35:00,7239.92,64.49,TRADE
NSW1,2022/08/01 14:40:00,7294.66,30.48,TRADE
NSW1,2022/08/01 14:45:00,7293.83,121.44,TRADE
NSW1,2022/08/01 14:50:00,7333.43,145.57,TRADE
NSW1,2022/08/01 14:55:00,7435.9,30.34,TRADE
NSW1,2022/08/01 15:00:00,7482.72,50.35,TRADE
NSW1,2022/08/01 15:05:00,7515.04,50.70,TRADE
NSW1,2022/08/01 15:10:00,7477.49,84.87,TRADE
NSW1,2022/08/01 15:15:00,7490.52,86.52,TRADE
NSW1,2022/08/01 15:20:00,7563.38,120.33,TRADE
NSW1,2022/08/01 15:25:00,7674.8,64.96,TRADE
NSW1,2022/08/01 15:30:00,7714.68,88.70,TRADE
NSW1,2022/08/01 15:35:00,7727.83,131.77,TRADE
NSW1,2022/08/01 15:40:00,7827.16,91.34,TRADE
NSW1,2022/08/01 15:45:00,7962.23,148.29,TRADE
NSW1,2022/08/01 15:50:00,8039.43,158.92,TRADE
NSW1,2022/08/01 15:55:00,8119.5,160.42,TRADE
NSW1,2022/08/01 16:00:00,8233.84,231.01,TRADE
NSW1,2022/08/01 16:05:00,8294.51,152.91,TRADE
NSW1,2022/08/01 16:10:00,8358.22,151.53,TRADE
NSW1,2022/08/01 16:15:00,8485.9,160.42,TRADE
NSW1,2022/08/01 16:20:00,8606.93,160.42,TRADE
NSW1,2022/08/01 16:25:00,8678.87,268.02,TRADE
NSW1,2022/08/01 16:30:00,8844.59,270.15,TRADE
NSW1,2022/08/01 16:35:00,8913.62,153.11,TRADE
NSW1,2022/08/01 16:40:00,9045.59,206.70,TRADE
NSW1,2022/08/01 16:45:00,9101.8,282.94,TRADE
NSW1,2022/08/01 16:50:00,9311.98,282.08,TRADE
NSW1,2022/08/01 16:55:00,9350.13,278,TRADE
NSW1,2022/08/01 17:00:00,9492.4,311.22,TRADE
NSW1,2022/08/01 17:05:00,9558.25,311.22,TRADE
NSW1,2022/08/01 17:10:00,9695.86,311.22,TRADE
NSW1,2022/08/01 17:15:00,9762.88,303.70,TRADE
NSW1,2022/08/01 17:20:00,9915.37,311.22,TRADE
NSW1,2022/08/01 17:25:00,10079.77,311.22,TRADE
NSW1,2022/08/01 17:30:00,10225.93,359.92,TRADE
NSW1,2022/08/01 17:35:00,10386.63,438.17,TRADE
NSW1,2022/08/01 17:40:00,10448.36,261.46,TRADE
NSW1,2022/08/01 17:45:00,10681.29,264.65,TRADE
NSW1,2022/08/01 17:50:00,10782.35,270.88,TRADE
NSW1,2022/08/01 17:55:00,10843.64,278.05,TRADE
NSW1,2022/08/01 18:00:00,10922.65,275.26,TRADE
NSW1,2022/08/01 18:05:00,10845.7,263.09,TRADE
NSW1,2022/08/01 18:10:00,10872.39,256.07,TRADE
NSW1,2022/08/01 18:15:00,10904.87,258.49,TRADE
NSW1,2022/08/01 18:20:00,10938.55,231.01,TRADE
NSW1,2022/08/01 18:25:00,10858.12,231.01,TRADE
NSW1,2022/08/01 18:30:00,10919.94,231.01,TRADE
NSW1,2022/08/01 18:35:00,10883.37,231.01,TRADE
NSW1,2022/08/01 18:40:00,10895.99,231.01,TRADE
NSW1,2022/08/01 18:45:00,10894.84,231.01,TRADE
NSW1,2022/08/01 18:50:00,10865.08,230.02,TRADE
NSW1,2022/08/01 18:55:00,10815.68,230.02,TRADE
NSW1,2022/08/01 19:00:00,10747.55,230.02,TRADE
NSW1,2022/08/01 19:05:00,10743.67,230.02,TRADE
NSW1,2022/08/01 19:10:00,10674.74,230.02,TRADE
NSW1,2022/08/01 19:15:00,10626.12,230.02,TRADE
NSW1,2022/08/01 19:20:00,10639.03,230.02,TRADE
NSW1,2022/08/01 19:25:00,10585.33,186.16,TRADE
NSW1,2022/08/01 19:30:00,10594.22,230.02,TRADE
NSW1,2022/08/01 19:35:00,10528.77,231.01,TRADE
NSW1,2022/08/01 19:40:00,10476.29,230.02,TRADE
NSW1,2022/08/01 19:45:00,10470.67,230.02,TRADE
NSW1,2022/08/01 19:50:00,10449.27,231.01,TRADE
NSW1,2022/08/01 19:55:00,10424.76,231.01,TRADE
NSW1,2022/08/01 20:00:00,10390.19,230.02,TRADE
NSW1,2022/08/01 20:05:00,10344.55,231.01,TRADE
NSW1,2022/08/01 20:10:00,10301.2,230.02,TRADE
NSW1,2022/08/01 20:15:00,10335.84,231.01,TRADE
NSW1,2022/08/01 20:20:00,10268.46,217.61,TRADE
NSW1,2022/08/01 20:25:00,10241.05,230.02,TRADE
NSW1,2022/08/01 20:30:00,10208.52,230.02,TRADE
NSW1,2022/08/01 20:35:00,10100.49,230.02,TRADE
NSW1,2022/08/01 20:40:00,10127.87,230.02,TRADE
NSW1,2022/08/01 20:45:00,10001.02,227,TRADE
NSW1,2022/08/01 20:50:00,9961.32,151.74,TRADE
NSW1,2022/08/01 20:55:00,9929.02,151.17,TRADE
NSW1,2022/08/01 21:00:00,9837.68,182.84,TRADE
NSW1,2022/08/01 21:05:00,9858.74,230.02,TRADE
NSW1,2022/08/01 21:10:00,9825.09,230.02,TRADE
NSW1,2022/08/01 21:15:00,9748.16,230.02,TRADE
NSW1,2022/08/01 21:20:00,9728.26,230.02,TRADE
NSW1,2022/08/01 21:25:00,9617.75,11.84,TRADE
NSW1,2022/08/01 21:30:00,9513.55,143.69,TRADE
NSW1,2022/08/01 21:35:00,9550.1,230.02,TRADE
NSW1,2022/08/01 21:40:00,9496.62,230.02,TRADE
NSW1,2022/08/01 21:45:00,9427.2,230.02,TRADE
NSW1,2022/08/01 21:50:00,9288.28,150,TRADE
NSW1,2022/08/01 21:55:00,9264.17,147.23,TRADE
NSW1,2022/08/01 22:00:00,9208.16,148.44,TRADE
NSW1,2022/08/01 22:05:00,9329.5,265.42,TRADE
NSW1,2022/08/01 22:10:00,9294.01,230.02,TRADE
NSW1,2022/08/01 22:15:00,9208.2,230.02,TRADE
NSW1,2022/08/01 22:20:00,9166.83,230.02,TRADE
NSW1,2022/08/01 22:25:00,9166.1,230.02,TRADE
NSW1,2022/08/01 22:30:00,8991.64,230.02,TRADE
NSW1,2022/08/01 22:35:00,9072.01,231.01,TRADE
NSW1,2022/08/01 22:40:00,8967.2,231,TRADE
NSW1,2022/08/01 22:45:00,8936.91,230.02,TRADE
NSW1,2022/08/01 22:50:00,8854.56,230.02,TRADE
NSW1,2022/08/01 22:55:00,8779.43,159.06,TRADE
NSW1,2022/08/01 23:00:00,8748,151.74,TRADE
NSW1,2022/08/01 23:05:00,8794.17,230.02,TRADE
NSW1,2022/08/01 23:10:00,8743.87,230.02,TRADE
NSW1,2022/08/01 23:15:00,8724.24,230.02,TRADE
NSW1,2022/08/01 23:20:00,8695.94,150,TRADE
NSW1,2022/08/01 23:25:00,8612.53,149.89,TRADE
NSW1,2022/08/01 23:30:00,8619.09,149.32,TRADE
NSW1,2022/08/01 23:35:00,8578.26,180.42,TRADE
NSW1,2022/08/01 23:40:00,8578.04,160.42,TRADE
NSW1,2022/08/01 23:45:00,8580,151.80,TRADE
NSW1,2022/08/01 23:50:00,8530.63,147.82,TRADE
NSW1,2022/08/01 23:55:00,8511.26,149.98,TRADE
NSW1,2022/08/02 00:00:00,8380.34,80.27,TRADE
NSW1,2022/08/02 00:05:00,8422.4,152.29,TRADE
NSW1,2022/08/02 00:10:00,8424.14,150,TRADE
NSW1,2022/08/02 00:15:00,8415.7,151.61,TRADE
NSW1,2022/08/02 00:20:00,8361.9,150.33,TRADE
NSW1,2022/08/02 00:25:00,8321.95,207.66,TRADE
NSW1,2022/08/02 00:30:00,8373.56,231,TRADE
NSW1,2022/08/02 00:35:00,8335.34,230.02,TRADE
NSW1,2022/08/02 00:40:00,8285.08,230.02,TRADE
NSW1,2022/08/02 00:45:00,8199.52,231.01,TRADE
NSW1,2022/08/02 00:50:00,8233.97,151.25,TRADE
NSW1,2022/08/02 00:55:00,8197.59,230.02,TRADE
NSW1,2022/08/02 01:00:00,8164.54,230.02,TRADE
NSW1,2022/08/02 01:05:00,8125.54,158.63,TRADE
NSW1,2022/08/02 01:10:00,8097.89,156.41,TRADE
NSW1,2022/08/02 01:15:00,8097.5,230.02,TRADE
NSW1,2022/08/02 01:20:00,7979.98,156.59,TRADE
NSW1,2022/08/02 01:25:00,8038.43,154.37,TRADE
NSW1,2022/08/02 01:30:00,7958.65,151.53,TRADE
NSW1,2022/08/02 01:35:00,7980.29,230.02,TRADE
NSW1,2022/08/02 01:40:00,7929.02,230.02,TRADE
NSW1,2022/08/02 01:45:00,7909.8,162.58,TRADE
NSW1,2022/08/02 01:50:00,7853.1,230.02,TRADE
NSW1,2022/08/02 01:55:00,7830.27,166.90,TRADE
NSW1,2022/08/02 02:00:00,7801.02,162.58,TRADE
NSW1,2022/08/02 02:05:00,7728.84,160.32,TRADE
NSW1,2022/08/02 02:10:00,7676.99,154.37,TRADE
NSW1,2022/08/02 02:15:00,7680.51,155.28,TRADE
NSW1,2022/08/02 02:20:00,7594.96,102.86,TRADE
NSW1,2022/08/02 02:25:00,7530.72,134.79,TRADE
NSW1,2022/08/02 02:30:00,7491.43,134.86,TRADE
NSW1,2022/08/02 02:35:00,7464.68,135.83,TRADE
NSW1,2022/08/02 02:40:00,7411.81,134.86,TRADE
NSW1,2022/08/02 02:45:00,7364.57,155.36,TRADE
NSW1,2022/08/02 02:50:00,7336.09,155.29,TRADE
NSW1,2022/08/02 02:55:00,7339.28,154.38,TRADE
NSW1,2022/08/02 03:00:00,7245.26,151.45,TRADE
NSW1,2022/08/02 03:05:00,7266.65,150,TRADE
NSW1,2022/08/02 03:10:00,7238.63,151.51,TRADE
NSW1,2022/08/02 03:15:00,7170.56,124.72,TRADE
NSW1,2022/08/02 03:20:00,7105.79,132.38,TRADE
NSW1,2022/08/02 03:25:00,7180.18,150,TRADE
NSW1,2022/08/02 03:30:00,7135.74,133.34,TRADE
NSW1,2022/08/02 03:35:00,7137.59,151.99,TRADE
NSW1,2022/08/02 03:40:00,7164.89,151.01,TRADE
NSW1,2022/08/02 03:45:00,7163.75,151.01,TRADE
NSW1,2022/08/02 03:50:00,7081.03,151.01,TRADE
NSW1,2022/08/02 03:55:00,7103.52,152.71,TRADE
NSW1,2022/08/02 04:00:00,7166.19,155.47,TRADE
NSW1,2022/08/02 04:05:00,7164.94,153.54,TRADE
NSW1,2022/08/02 04:10:00,7223.55,153.60,TRADE
NSW1,2022/08/02 04:15:00,7199.34,154.30,TRADE
NSW1,2022/08/02 04:20:00,7209.53,155.10,TRADE
NSW1,2022/08/02 04:25:00,7203.32,156.24,TRADE
NSW1,2022/08/02 04:30:00,7205.73,160.36,TRADE
NSW1,2022/08/02 04:35:00,7247.14,160.36,TRADE
NSW1,2022/08/02 04:40:00,7336.89,160.36,TRADE
NSW1,2022/08/02 04:45:00,7354.06,156,TRADE
NSW1,2022/08/02 04:50:00,7418.81,160.36,TRADE
NSW1,2022/08/02 04:55:00,7444.59,160.42,TRADE
NSW1,2022/08/02 05:00:00,7495.69,229.95,TRADE
NSW1,2022/08/02 05:05:00,7622.71,229.96,TRADE
NSW1,2022/08/02 05:10:00,7705.09,229.96,TRADE
NSW1,2022/08/02 05:15:00,7794.1,229.96,TRADE
NSW1,2022/08/02 05:20:00,7858.51,229.96,TRADE
NSW1,2022/08/02 05:25:00,7871.17,165.40,TRADE
NSW1,2022/08/02 05:30:00,7989.61,229.95,TRADE
NSW1,2022/08/02 05:35:00,8070.51,160.36,TRADE
NSW1,2022/08/02 05:40:00,8140.06,167.10,TRADE
NSW1,2022/08/02 05:45:00,8215.75,229.95,TRADE
NSW1,2022/08/02 05:50:00,8310.71,229.95,TRADE
NSW1,2022/08/02 05:55:00,8419.5,229.96,TRADE
NSW1,2022/08/02 06:00:00,8489.47,229.96,TRADE
NSW1,2022/08/02 06:05:00,8594.29,229.95,TRADE
NSW1,2022/08/02 06:10:00,8810.89,229.95,TRADE
NSW1,2022/08/02 06:15:00,9028.11,229.96,TRADE
NSW1,2022/08/02 06:20:00,9203.28,229.96,TRADE
NSW1,2022/08/02 06:25:00,9383.15,229.96,TRADE
NSW1,2022/08/02 06:30:00,9507.74,229.95,TRADE
NSW1,2022/08/02 06:35:00,9713.75,229.96,TRADE
NSW1,2022/08/02 06:40:00,9832.64,229.96,TRADE
NSW1,2022/08/02 06:45:00,9925.92,229.96,TRADE
NSW1,2022/08/02 06:50:00,10081.45,229.96,TRADE
NSW1,2022/08/02 06:55:00,10171.15,251,TRADE
NSW1,2022/08/02 07:00:00,10326.9,251,TRADE
NSW1,2022/08/02 07:05:00,10443.18,402.77,TRADE
NSW1,2022/08/02 07:10:00,10526.6,278.65,TRADE
NSW1,2022/08/02 07:15:00,10621.1,278,TRADE
NSW1,2022/08/02 07:20:00,10633.28,251,TRADE
NSW1,2022/08/02 07:25:00,10700.67,251,TRADE
NSW1,2022/08/02 07:30:00,10592.91,229.96,TRADE
NSW1,2022/08/02 07:35:00,10651.25,229.96,TRADE
NSW1,2022/08/02 07:40:00,10691.2,229.96,TRADE
NSW1,2022/08/02 07:45:00,10604.71,229.96,TRADE
NSW1,2022/08/02 07:50:00,10560.35,229.96,TRADE
NSW1,2022/08/02 07:55:00,10455.47,160.42,TRADE
NSW1,2022/08/02 08:00:00,10408.34,156.98,TRADE
NSW1,2022/08/02 08:05:00,10287.66,160.42,TRADE
NSW1,2022/08/02 08:10:00,10321.62,160.42,TRADE
NSW1,2022/08/02 08:15:00,10183.28,149.89,TRADE
NSW1,2022/08/02 08:20:00,10076.26,129.94,TRADE
NSW1,2022/08/02 08:25:00,10015.32,130.01,TRADE
NSW1,2022/08/02 08:30:00,9859.94,36,TRADE
NSW1,2022/08/02 08:35:00,9699.36,57.37,TRADE
NSW1,2022/08/02 08:40:00,9684.81,94.66,TRADE
NSW1,2022/08/02 08:45:00,9513.77,68.65,TRADE
NSW1,2022/08/02 08:50:00,9434.07,49.19,TRADE
NSW1,2022/08/02 08:55:00,9340.08,59.86,TRADE
NSW1,2022/08/02 09:00:00,9245.68,45,TRADE
NSW1,2022/08/02 09:05:00,9254,121.04,TRADE
NSW1,2022/08/02 09:10:00,9104.93,54.13,TRADE
NSW1,2022/08/02 09:15:00,9002.89,78.57,TRADE
NSW1,2022/08/02 09:20:00,8884.64,92.88,TRADE
NSW1,2022/08/02 09:25:00,8817.14,100.49,TRADE
NSW1,2022/08/02 09:30:00,8683.62,36,TRADE
NSW1,2022/08/02 09:35:00,8659.56,39.58,TRADE
NSW1,2022/08/02 09:40:00,8549.52,29.85,TRADE
NSW1,2022/08/02 09:45:00,8445.11,31.92,TRADE
NSW1,2022/08/02 09:50:00,8348.97,30.15,TRADE
NSW1,2022/08/02 09:55:00,8258.98,31.08,TRADE
NSW1,2022/08/02 10:00:00,8138.26,28.69,TRADE
NSW1,2022/08/02 10:05:00,8104.09,29.70,TRADE
NSW1,2022/08/02 10:10:00,8067.06,101.03,TRADE
NSW1,2022/08/02 10:15:00,7916.39,39.58,TRADE
NSW1,2022/08/02 10:20:00,7871.24,48.04,TRADE
NSW1,2022/08/02 10:25:00,7781.65,29.38,TRADE
NSW1,2022/08/02 10:30:00,7664.16,28.83,TRADE
NSW1,2022/08/02 10:35:00,7637.62,32.38,TRADE
NSW1,2022/08/02 10:40:00,7568.55,30.94,TRADE
NSW1,2022/08/02 10:45:00,7489.8,48.82,TRADE
NSW1,2022/08/02 10:50:00,7434.73,29.74,TRADE
NSW1,2022/08/02 10:55:00,7380.54,29.47,TRADE
NSW1,2022/08/02 11:00:00,7318.41,29.85,TRADE
NSW1,2022/08/02 11:05:00,7285.85,29.04,TRADE
NSW1,2022/08/02 11:10:00,7233.21,27.61,TRADE
NSW1,2022/08/02 11:15:00,7123.54,28.83,TRADE
NSW1,2022/08/02 11:20:00,7071.2,29.02,TRADE
NSW1,2022/08/02 11:25:00,6973.21,20.94,TRADE
NSW1,2022/08/02 11:30:00,6972.42,27.69,TRADE
NSW1,2022/08/02 11:35:00,6917.9,29.35,TRADE
NSW1,2022/08/02 11:40:00,6907.53,20.94,TRADE
NSW1,2022/08/02 11:45:00,6839.25,20.42,TRADE
NSW1,2022/08/02 11:50:00,6809.7,18.09,TRADE
NSW1,2022/08/02 11:55:00,6892.95,29.60,TRADE
NSW1,2022/08/02 12:00:00,6808,29.36,TRADE
NSW1,2022/08/02 12:05:00,6802.52,29.32,TRADE
NSW1,2022/08/02 12:10:00,6760.96,29.79,TRADE
NSW1,2022/08/02 12:15:00,6702.52,23.39,TRADE
NSW1,2022/08/02 12:20:00,6707.83,29.44,TRADE
NSW1,2022/08/02 12:25:00,6658.59,27.96,TRADE
NSW1,2022/08/02 12:30:00,6672.98,23.35,TRADE
