REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2022/03/01 06:50:00,8230.64,111.06,TRADE
NSW1,2022/03/01 06:55:00,8213.52,99.30,TRADE
NSW1,2022/03/01 07:00:00,8249.56,99.35,TRADE
NSW1,2022/03/01 07:05:00,8180.89,74.53,TRADE
NSW1,2022/03/01 07:10:00,8243.45,94.77,TRADE
NSW1,2022/03/01 07:15:00,8261.43,81.84,TRADE
NSW1,2022/03/01 07:20:00,8292.73,101.81,TRADE
NSW1,2022/03/01 07:25:00,8295.07,103.20,TRADE
NSW1,2022/03/01 07:30:00,8212.18,99.30,TRADE
NSW1,2022/03/01 07:35:00,8234.55,99.30,TRADE
NSW1,2022/03/01 07:40:00,8238.27,78.96,TRADE
NSW1,2022/03/01 07:45:00,8256.42,79.07,TRADE
NSW1,2022/03/01 07:50:00,8253.92,81.86,TRADE
NSW1,2022/03/01 07:55:00,8123.7,78.06,TRADE
NSW1,2022/03/01 08:00:00,8137.57,78.96,TRADE
NSW1,2022/03/01 08:05:00,8208.19,99.30,TRADE
NSW1,2022/03/01 08:10:00,8246.83,99.30,TRADE
NSW1,2022/03/01 08:15:00,8219.02,99.30,TRADE
NSW1,2022/03/01 08:20:00,8091.63,90.81,TRADE
NSW1,2022/03/01 08:25:00,8089.57,85.84,TRADE
NSW1,2022/03/01 08:30:00,8082.38,79.10,TRADE
NSW1,2022/03/01 08:35:00,8091.76,81.58,TRADE
NSW1,2022/03/01 08:40:00,8045.17,72.85,TRADE
NSW1,2022/03/01 08:45:00,7983.37,78.96,TRADE
NSW1,2022/03/01 08:50:00,8007.5,78.96,TRADE
NSW1,2022/03/01 08:55:00,7956.81,72.53,TRADE
NSW1,2022/03/01 09:00:00,7956.66,71.44,TRADE
NSW1,2022/03/01 09:05:00,7996.52,79.83,TRADE
NSW1,2022/03/01 09:10:00,8022.48,99.30,TRADE
NSW1,2022/03/01 09:15:00,8040.46,99.30,TRADE
NSW1,2022/03/01 09:20:00,8087.39,99.30,TRADE
NSW1,2022/03/01 09:25:00,8095.37,99.30,TRADE
NSW1,2022/03/01 09:30:00,8050.38,81.30,TRADE
NSW1,2022/03/01 09:35:00,8083.59,115.43,TRADE
NSW1,2022/03/01 09:40:00,8082.92,115.48,TRADE
NSW1,2022/03/01 09:45:00,7909.59,88.28,TRADE
NSW1,2022/03/01 09:50:00,7988.14,93.58,TRADE
NSW1,2022/03/01 09:55:00,7998.53,89.94,TRADE
NSW1,2022/03/01 10:00:00,7963.45,89.31,TRADE
NSW1,2022/03/01 10:05:00,8044.1,93.03,TRADE
NSW1,2022/03/01 10:10:00,7937.38,76.13,TRADE
NSW1,2022/03/01 10:15:00,8003.39,81.56,TRADE
NSW1,2022/03/01 10:20:00,7995.09,83.86,TRADE
NSW1,2022/03/01 10:25:00,7996.1,89.18,TRADE
NSW1,2022/03/01 10:30:00,7840.84,73.91,TRADE
NSW1,2022/03/01 10:35:00,7895.11,83.27,TRADE
NSW1,2022/03/01 10:40:00,7808.36,83.26,TRADE
NSW1,2022/03/01 10:45:00,7823.75,83.27,TRADE
NSW1,2022/03/01 10:50:00,7850.44,84.55,TRADE
NSW1,2022/03/01 10:55:00,7899.48,84.58,TRADE
NSW1,2022/03/01 11:00:00,7839.21,73.30,TRADE
NSW1,2022/03/01 11:05:00,7725.92,74.68,TRADE
NSW1,2022/03/01 11:10:00,7736.64,77.64,TRADE
NSW1,2022/03/01 11:15:00,7633.87,73.88,TRADE
NSW1,2022/03/01 11:20:00,7718.93,73.85,TRADE
NSW1,2022/03/01 11:25:00,7738.93,82.87,TRADE
NSW1,2022/03/01 11:30:00,7760.22,71.38,TRADE
NSW1,2022/03/01 11:35:00,7765.01,85.33,TRADE
NSW1,2022/03/01 11:40:00,7769.6,80.10,TRADE
NSW1,2022/03/01 11:45:00,7784.89,83.56,TRADE
NSW1,2022/03/01 11:50:00,7833.41,86.62,TRADE
NSW1,2022/03/01 11:55:00,7797.13,82.74,TRADE
NSW1,2022/03/01 12:00:00,7787.63,86.81,TRADE
NSW1,2022/03/01 12:05:00,7839.81,71.90,TRADE
NSW1,2022/03/01 12:10:00,7716.79,71.70,TRADE
NSW1,2022/03/01 12:15:00,7683.84,71.38,TRADE
NSW1,2022/03/01 12:20:00,7704.05,70.79,TRADE
NSW1,2022/03/01 12:25:00,7745.45,69.95,TRADE
NSW1,2022/03/01 12:30:00,7671.72,75.85,TRADE
NSW1,2022/03/01 12:35:00,7771.7,77.76,TRADE
NSW1,2022/03/01 12:40:00,7761.33,70.86,TRADE
NSW1,2022/03/01 12:45:00,7777.73,76.91,TRADE
NSW1,2022/03/01 12:50:00,7611.07,71.70,TRADE
NSW1,2022/03/01 12:55:00,7692.77,72.18,TRADE
NSW1,2022/03/01 13:00:00,7724.31,68.66,TRADE
NSW1,2022/03/01 13:05:00,7764.46,68.96,TRADE
NSW1,2022/03/01 13:10:00,7819.57,70.78,TRADE
NSW1,2022/03/01 13:15:00,7819.83,68.96,TRADE
NSW1,2022/03/01 13:20:00,7741.9,68.03,TRADE
NSW1,2022/03/01 13:25:00,7728.12,64.30,TRADE
NSW1,2022/03/01 13:30:00,7696.67,59.36,TRADE
NSW1,2022/03/01 13:35:00,7805.98,70.25,TRADE
NSW1,2022/03/01 13:40:00,7849.99,68.96,TRADE
NSW1,2022/03/01 13:45:00,7881.28,69.28,TRADE
NSW1,2022/03/01 13:50:00,7831.68,68.96,TRADE
NSW1,2022/03/01 13:55:00,7907.89,73.11,TRADE
NSW1,2022/03/01 14:00:00,7906.89,69.31,TRADE
NSW1,2022/03/01 14:05:00,7889.72,68.75,TRADE
NSW1,2022/03/01 14:10:00,7884.58,75.17,TRADE
NSW1,2022/03/01 14:15:00,7900.16,70.25,TRADE
NSW1,2022/03/01 14:20:00,7865.11,68.96,TRADE
NSW1,2022/03/01 14:25:00,7868.67,70.25,TRADE
NSW1,2022/03/01 14:30:00,7939.59,70.60,TRADE
NSW1,2022/03/01 14:35:00,8007.51,70.93,TRADE
NSW1,2022/03/01 14:40:00,8030.45,75,TRADE
NSW1,2022/03/01 14:45:00,8036.43,70.97,TRADE
NSW1,2022/03/01 14:50:00,7979.14,70.02,TRADE
NSW1,2022/03/01 14:55:00,8083.94,69.54,TRADE
NSW1,2022/03/01 15:00:00,8077.54,70.85,TRADE
NSW1,2022/03/01 15:05:00,8090.74,69.85,TRADE
NSW1,2022/03/01 15:10:00,8091.59,69.01,TRADE
NSW1,2022/03/01 15:15:00,8080.26,70.71,TRADE
NSW1,2022/03/01 15:20:00,8089.94,71.95,TRADE
NSW1,2022/03/01 15:25:00,8062.47,70.64,TRADE
NSW1,2022/03/01 15:30:00,8092.34,70.02,TRADE
NSW1,2022/03/01 15:35:00,8148.95,82.51,TRADE
NSW1,2022/03/01 15:40:00,8221.76,75,TRADE
NSW1,2022/03/01 15:45:00,8193.04,69.97,TRADE
NSW1,2022/03/01 15:50:00,8187.65,71.14,TRADE
NSW1,2022/03/01 15:55:00,8239.17,71.74,TRADE
NSW1,2022/03/01 16:00:00,8311.53,70.25,TRADE
NSW1,2022/03/01 16:05:00,8352.25,68.96,TRADE
NSW1,2022/03/01 16:10:00,8385.06,83.07,TRADE
NSW1,2022/03/01 16:15:00,8422.26,75,TRADE
NSW1,2022/03/01 16:20:00,8377.6,70.25,TRADE
NSW1,2022/03/01 16:25:00,8413.24,75,TRADE
NSW1,2022/03/01 16:30:00,8568.66,85.09,TRADE
NSW1,2022/03/01 16:35:00,8562.28,86.44,TRADE
NSW1,2022/03/01 16:40:00,8544.13,86.27,TRADE
NSW1,2022/03/01 16:45:00,8734.08,89.78,TRADE
NSW1,2022/03/01 16:50:00,8601.26,86.79,TRADE
NSW1,2022/03/01 16:55:00,8668.17,97.02,TRADE
NSW1,2022/03/01 17:00:00,8639.94,119.14,TRADE
NSW1,2022/03/01 17:05:00,8648.61,85.13,TRADE
NSW1,2022/03/01 17:10:00,8548.51,85.81,TRADE
NSW1,2022/03/01 17:15:00,8481.61,85.81,TRADE
NSW1,2022/03/01 17:20:00,8613.99,114.60,TRADE
NSW1,2022/03/01 17:25:00,8613.44,124.70,TRADE
NSW1,2022/03/01 17:30:00,8715.96,125.72,TRADE
NSW1,2022/03/01 17:35:00,8653.97,120,TRADE
NSW1,2022/03/01 17:40:00,8728.04,124.35,TRADE
NSW1,2022/03/01 17:45:00,8679.12,122.84,TRADE
NSW1,2022/03/01 17:50:00,8760.42,142.41,TRADE
NSW1,2022/03/01 17:55:00,8744.73,144.13,TRADE
NSW1,2022/03/01 18:00:00,8741.2,122.59,TRADE
NSW1,2022/03/01 18:05:00,8611.36,110.04,TRADE
NSW1,2022/03/01 18:10:00,8693.64,120,TRADE
NSW1,2022/03/01 18:15:00,8673.24,120,TRADE
NSW1,2022/03/01 18:20:00,8633.41,120,TRADE
NSW1,2022/03/01 18:25:00,8685.58,120,TRADE
NSW1,2022/03/01 18:30:00,8649.72,120,TRADE
NSW1,2022/03/01 18:35:00,8660.09,127.17,TRADE
NSW1,2022/03/01 18:40:00,8631.68,275.79,TRADE
NSW1,2022/03/01 18:45:00,8596.61,125.98,TRADE
NSW1,2022/03/01 18:50:00,8575.25,122.60,TRADE
NSW1,2022/03/01 18:55:00,8610.89,124.70,TRADE
NSW1,2022/03/01 19:00:00,8562.64,122.57,TRADE
NSW1,2022/03/01 19:05:00,8579.89,182.71,TRADE
NSW1,2022/03/01 19:10:00,8489.96,138.05,TRADE
NSW1,2022/03/01 19:15:00,8570.21,120.46,TRADE
NSW1,2022/03/01 19:20:00,8511.77,118.38,TRADE
NSW1,2022/03/01 19:25:00,8521.88,118.41,TRADE
NSW1,2022/03/01 19:30:00,8423.07,117.45,TRADE
NSW1,2022/03/01 19:35:00,8361.76,111.63,TRADE
NSW1,2022/03/01 19:40:00,8387.32,115.41,TRADE
NSW1,2022/03/01 19:45:00,8300.47,100.10,TRADE
NSW1,2022/03/01 19:50:00,8291.79,100.10,TRADE
NSW1,2022/03/01 19:55:00,8275.2,90.95,TRADE
NSW1,2022/03/01 20:00:00,8241.06,90.09,TRADE
NSW1,2022/03/01 20:05:00,8205.83,84.81,TRADE
NSW1,2022/03/01 20:10:00,8164.98,85,TRADE
NSW1,2022/03/01 20:15:00,8064.99,84.38,TRADE
NSW1,2022/03/01 20:20:00,8004.9,84.38,TRADE
NSW1,2022/03/01 20:25:00,8019.82,85.21,TRADE
NSW1,2022/03/01 20:30:00,7976.47,82.74,TRADE
NSW1,2022/03/01 20:35:00,7957.69,85,TRADE
NSW1,2022/03/01 20:40:00,7847.4,84.61,TRADE
NSW1,2022/03/01 20:45:00,7841.58,78.05,TRADE
NSW1,2022/03/01 20:50:00,7815.87,84.70,TRADE
NSW1,2022/03/01 20:55:00,7807.62,85,TRADE
NSW1,2022/03/01 21:00:00,7752.34,70.96,TRADE
NSW1,2022/03/01 21:05:00,7711.77,81.95,TRADE
NSW1,2022/03/01 21:10:00,7731.4,87.11,TRADE
NSW1,2022/03/01 21:15:00,7704.47,86.25,TRADE
NSW1,2022/03/01 21:20:00,7707.53,85,TRADE
NSW1,2022/03/01 21:25:00,7648.29,85,TRADE
NSW1,2022/03/01 21:30:00,7650.24,85,TRADE
NSW1,2022/03/01 21:35:00,7659.86,85.97,TRADE
NSW1,2022/03/01 21:40:00,7670.56,86.08,TRADE
NSW1,2022/03/01 21:45:00,7619.2,85.77,TRADE
NSW1,2022/03/01 21:50:00,7548.71,70.25,TRADE
NSW1,2022/03/01 21:55:00,7610.01,72.31,TRADE
NSW1,2022/03/01 22:00:00,7612.71,71.02,TRADE
NSW1,2022/03/01 22:05:00,7656.39,101.79,TRADE
NSW1,2022/03/01 22:10:00,7652.05,100.68,TRADE
NSW1,2022/03/01 22:15:00,7653.38,84.98,TRADE
NSW1,2022/03/01 22:20:00,7651.38,84.98,TRADE
NSW1,2022/03/01 22:25:00,7624.02,84.98,TRADE
NSW1,2022/03/01 22:30:00,7545.96,84.98,TRADE
NSW1,2022/03/01 22:35:00,7499.61,85,TRADE
NSW1,2022/03/01 22:40:00,7512.27,93.90,TRADE
NSW1,2022/03/01 22:45:00,7493.4,85,TRADE
NSW1,2022/03/01 22:50:00,7451.77,85,TRADE
NSW1,2022/03/01 22:55:00,7424.85,83.71,TRADE
NSW1,2022/03/01 23:00:00,7408.78,84.98,TRADE
NSW1,2022/03/01 23:05:00,7477.06,85,TRADE
NSW1,2022/03/01 23:10:00,7439.65,85,TRADE
NSW1,2022/03/01 23:15:00,7338.04,85,TRADE
NSW1,2022/03/01 23:20:00,7256.02,84.98,TRADE
NSW1,2022/03/01 23:25:00,7334.99,85,TRADE
NSW1,2022/03/01 23:30:00,7195.59,78.83,TRADE
NSW1,2022/03/01 23:35:00,7281.75,85.82,TRADE
NSW1,2022/03/01 23:40:00,7265.98,85.88,TRADE
NSW1,2022/03/01 23:45:00,7273.65,84.98,TRADE
NSW1,2022/03/01 23:50:00,7189.29,84.98,TRADE
NSW1,2022/03/01 23:55:00,7229.42,84.98,TRADE
NSW1,2022/03/02 00:00:00,7145.9,70.25,TRADE
NSW1,2022/03/02 00:05:00,7126.18,85.03,TRADE
NSW1,2022/03/02 00:10:00,7156.73,87.93,TRADE
NSW1,2022/03/02 00:15:00,7142.22,85,TRADE
NSW1,2022/03/02 00:20:00,7101.25,84.98,TRADE
NSW1,2022/03/02 00:25:00,7073.05,84.98,TRADE
NSW1,2022/03/02 00:30:00,6960.55,84.67,TRADE
NSW1,2022/03/02 00:35:00,6990.52,97.61,TRADE
NSW1,2022/03/02 00:40:00,6972.37,91.97,TRADE
NSW1,2022/03/02 00:45:00,6861.69,86.95,TRADE
NSW1,2022/03/02 00:50:00,6876.67,88.14,TRADE
NSW1,2022/03/02 00:55:00,6820.64,85,TRADE
NSW1,2022/03/02 01:00:00,6794.4,86.19,TRADE
NSW1,2022/03/02 01:05:00,6705.39,88.66,TRADE
NSW1,2022/03/02 01:10:00,6643.04,85.91,TRADE
NSW1,2022/03/02 01:15:00,6581.66,89.80,TRADE
NSW1,2022/03/02 01:20:00,6587.42,89.92,TRADE
NSW1,2022/03/02 01:25:00,6554.64,85,TRADE
NSW1,2022/03/02 01:30:00,6435.01,85,TRADE
NSW1,2022/03/02 01:35:00,6452.99,85,TRADE
NSW1,2022/03/02 01:40:00,6445.35,84.98,TRADE
NSW1,2022/03/02 01:45:00,6381.04,85,TRADE
NSW1,2022/03/02 01:50:00,6268.18,79.30,TRADE
NSW1,2022/03/02 01:55:00,6231.03,84.98,TRADE
NSW1,2022/03/02 02:00:00,6237.21,84.98,TRADE
NSW1,2022/03/02 02:05:00,6215.31,80.50,TRADE
NSW1,2022/03/02 02:10:00,6193.43,79.33,TRADE
NSW1,2022/03/02 02:15:00,6140,66.34,TRADE
NSW1,2022/03/02 02:20:00,6196.55,82.28,TRADE
NSW1,2022/03/02 02:25:00,6186.93,65.59,TRADE
NSW1,2022/03/02 02:30:00,6178.59,68.96,TRADE
NSW1,2022/03/02 02:35:00,6163.97,66.04,TRADE
NSW1,2022/03/02 02:40:00,6150.17,68.96,TRADE
NSW1,2022/03/02 02:45:00,6139.09,70.22,TRADE
NSW1,2022/03/02 02:50:00,6146.18,70.22,TRADE
NSW1,2022/03/02 02:55:00,6117.16,70.04,TRADE
NSW1,2022/03/02 03:00:00,6142.58,68.96,TRADE
NSW1,2022/03/02 03:05:00,6143.02,70.22,TRADE
NSW1,2022/03/02 03:10:00,6182.5,66.47,TRADE
NSW1,2022/03/02 03:15:00,6104.07,68.96,TRADE
NSW1,2022/03/02 03:20:00,6153.65,70.22,TRADE
NSW1,2022/03/02 03:25:00,6165.79,77.65,TRADE
NSW1,2022/03/02 03:30:00,6143.59,80.98,TRADE
NSW1,2022/03/02 03:35:00,6134.01,80.42,TRADE
NSW1,2022/03/02 03:40:00,6192.62,82.21,TRADE
NSW1,2022/03/02 03:45:00,6155.6,84.98,TRADE
NSW1,2022/03/02 03:50:00,6176.21,84.98,TRADE
NSW1,2022/03/02 03:55:00,6177.71,85,TRADE
NSW1,2022/03/02 04:00:00,6242.86,85,TRADE
NSW1,2022/03/02 04:05:00,6271.67,80.67,TRADE
NSW1,2022/03/02 04:10:00,6329.64,83.70,TRADE
NSW1,2022/03/02 04:15:00,6322.78,84.98,TRADE
NSW1,2022/03/02 04:20:00,6437.28,85,TRADE
NSW1,2022/03/02 04:25:00,6407.8,84.98,TRADE
NSW1,2022/03/02 04:30:00,6456.9,84.98,TRADE
NSW1,2022/03/02 04:35:00,6431.46,84.98,TRADE
NSW1,2022/03/02 04:40:00,6434.62,75.01,TRADE
NSW1,2022/03/02 04:45:00,6533.51,75.01,TRADE
NSW1,2022/03/02 04:50:00,6562.92,81.39,TRADE
NSW1,2022/03/02 04:55:00,6607.98,83.19,TRADE
NSW1,2022/03/02 05:00:00,6685.63,75.01,TRADE
NSW1,2022/03/02 05:05:00,6812.13,80.66,TRADE
NSW1,2022/03/02 05:10:00,6863.43,84.98,TRADE
NSW1,2022/03/02 05:15:00,6921.64,84.98,TRADE
NSW1,2022/03/02 05:20:00,6926.2,83.29,TRADE
NSW1,2022/03/02 05:25:00,7069.67,85,TRADE
NSW1,2022/03/02 05:30:00,7135.3,93.66,TRADE
NSW1,2022/03/02 05:35:00,7238.25,87.32,TRADE
NSW1,2022/03/02 05:40:00,7324.51,87.14,TRADE
NSW1,2022/03/02 05:45:00,7413.08,89.11,TRADE
NSW1,2022/03/02 05:50:00,7444.84,85,TRADE
NSW1,2022/03/02 05:55:00,7520.42,89.04,TRADE
NSW1,2022/03/02 06:00:00,7627.11,91.97,TRADE
NSW1,2022/03/02 06:05:00,7664.57,81.89,TRADE
NSW1,2022/03/02 06:10:00,7735.84,91.18,TRADE
NSW1,2022/03/02 06:15:00,7817.15,102.73,TRADE
NSW1,2022/03/02 06:20:00,7807.51,104.14,TRADE
NSW1,2022/03/02 06:25:00,7830.19,101.92,TRADE
NSW1,2022/03/02 06:30:00,7906.73,105.93,TRADE
NSW1,2022/03/02 06:35:00,7955.85,99.30,TRADE
NSW1,2022/03/02 06:40:00,8072.94,101.96,TRADE
NSW1,2022/03/02 06:45:00,8131.59,100.30,TRADE
NSW1,2022/03/02 06:50:00,8108.27,99.45,TRADE
NSW1,2022/03/02 06:55:00,8162.22,99.30,TRADE
NSW1,2022/03/02 07:00:00,8123.52,91.97,TRADE
NSW1,2022/03/02 07:05:00,8084.39,81.05,TRADE
NSW1,2022/03/02 07:10:00,8163.04,99.30,TRADE
NSW1,2022/03/02 07:15:00,8211.76,91.97,TRADE
NSW1,2022/03/02 07:20:00,8141.13,90.72,TRADE
NSW1,2022/03/02 07:25:00,8205.35,85,TRADE
NSW1,2022/03/02 07:30:00,8209.48,79.37,TRADE
NSW1,2022/03/02 07:35:00,8162.74,81.46,TRADE
NSW1,2022/03/02 07:40:00,8128.66,78.50,TRADE
NSW1,2022/03/02 07:45:00,8090.37,78.38,TRADE
NSW1,2022/03/02 07:50:00,8091.98,77.17,TRADE
NSW1,2022/03/02 07:55:00,8116.16,72.39,TRADE
NSW1,2022/03/02 08:00:00,8166.31,82.08,TRADE
NSW1,2022/03/02 08:05:00,8233.63,96.99,TRADE
NSW1,2022/03/02 08:10:00,8304.58,94.48,TRADE
NSW1,2022/03/02 08:15:00,8227.18,81.51,TRADE
NSW1,2022/03/02 08:20:00,8268.47,86.24,TRADE
NSW1,2022/03/02 08:25:00,8344.32,81.03,TRADE
NSW1,2022/03/02 08:30:00,8321.31,81.76,TRADE
NSW1,2022/03/02 08:35:00,8279.56,83.20,TRADE
NSW1,2022/03/02 08:40:00,8379.15,83.32,TRADE
NSW1,2022/03/02 08:45:00,8310.99,82.71,TRADE
NSW1,2022/03/02 08:50:00,8343.47,78.96,TRADE
NSW1,2022/03/02 08:55:00,8307.46,74.57,TRADE
NSW1,2022/03/02 09:00:00,8374.2,75.27,TRADE
NSW1,2022/03/02 09:05:00,8333.01,77.39,TRADE
NSW1,2022/03/02 09:10:00,8331.54,90,TRADE
NSW1,2022/03/02 09:15:00,8315.03,78.96,TRADE
NSW1,2022/03/02 09:20:00,8337.58,77.63,TRADE
NSW1,2022/03/02 09:25:00,8368.94,76.39,TRADE
NSW1,2022/03/02 09:30:00,8370.45,70.47,TRADE
NSW1,2022/03/02 09:35:00,8385.22,70.64,TRADE
NSW1,2022/03/02 09:40:00,8376.78,74.46,TRADE
NSW1,2022/03/02 09:45:00,8359.28,69.56,TRADE
NSW1,2022/03/02 09:50:00,8268.31,83.28,TRADE
NSW1,2022/03/02 09:55:00,8279.53,93.51,TRADE
NSW1,2022/03/02 10:00:00,8249.12,82.65,TRADE
NSW1,2022/03/02 10:05:00,8254.83,93.04,TRADE
NSW1,2022/03/02 10:10:00,8251.97,100.49,TRADE
NSW1,2022/03/02 10:15:00,8273.67,75.67,TRADE
NSW1,2022/03/02 10:20:00,8300.18,99.25,TRADE
NSW1,2022/03/02 10:25:00,8266.08,120.36,TRADE
NSW1,2022/03/02 10:30:00,8219.55,112.30,TRADE
NSW1,2022/03/02 10:35:00,8266.34,105.20,TRADE
NSW1,2022/03/02 10:40:00,8210.71,94.40,TRADE
NSW1,2022/03/02 10:45:00,8154.57,64.30,TRADE
NSW1,2022/03/02 10:50:00,8184.94,78.96,TRADE
NSW1,2022/03/02 10:55:00,8209.09,89.82,TRADE
NSW1,2022/03/02 11:00:00,8126.77,91.25,TRADE
NSW1,2022/03/02 11:05:00,8157.55,77.07,TRADE
NSW1,2022/03/02 11:10:00,8111.04,66.97,TRADE
NSW1,2022/03/02 11:15:00,8077.61,105.27,TRADE
NSW1,2022/03/02 11:20:00,8084.84,82.33,TRADE
NSW1,2022/03/02 11:25:00,8065.05,27.48,TRADE
NSW1,2022/03/02 11:30:00,8080.89,57.86,TRADE
NSW1,2022/03/02 11:35:00,8139.48,64.85,TRADE
NSW1,2022/03/02 11:40:00,8148.06,64.56,TRADE
NSW1,2022/03/02 11:45:00,8085.18,64.08,TRADE
NSW1,2022/03/02 11:50:00,8136.97,66.70,TRADE
NSW1,2022/03/02 11:55:00,8115.93,70.25,TRADE
NSW1,2022/03/02 12:00:00,8106.18,64.85,TRADE
NSW1,2022/03/02 12:05:00,8109.88,59.08,TRADE
NSW1,2022/03/02 12:10:00,8026.84,31.38,TRADE
NSW1,2022/03/02 12:15:00,8030.58,55.04,TRADE
NSW1,2022/03/02 12:20:00,8018.28,55.87,TRADE
NSW1,2022/03/02 12:25:00,7998.73,66.46,TRADE
NSW1,2022/03/02 12:30:00,8006.64,69.93,TRADE
